TWEET_ID,TYPE,SENTIMENT,DATE
1.01272E+18,interdisciplinary,neutral,29-06-18 15:28
1.01272E+18,interdisciplinary,positive,29-06-18 15:21
1.01272E+18,interdisciplinary,positive,29-06-18 15:14
1.01272E+18,interdisciplinary,positive,29-06-18 15:11
1.01271E+18,interdisciplinary,neutral,29-06-18 15:10
1.01271E+18,interdisciplinary,positive,29-06-18 15:08
1.01271E+18,interdisciplinary,positive,29-06-18 15:04
1.01271E+18,interdisciplinary,positive,29-06-18 14:52
1.01271E+18,interdisciplinary,positive,29-06-18 14:31
1.0127E+18,interdisciplinary,neutral,29-06-18 14:25
1.0127E+18,interdisciplinary,positive,29-06-18 14:23
1.0127E+18,interdisciplinary,positive,29-06-18 14:20
1.0127E+18,interdisciplinary,positive,29-06-18 14:20
1.0127E+18,interdisciplinary,positive,29-06-18 14:19
1.0127E+18,interdisciplinary,positive,29-06-18 14:16
1.0127E+18,interdisciplinary,positive,29-06-18 14:10
1.0127E+18,interdisciplinary,neutral,29-06-18 14:08
1.0127E+18,interdisciplinary,neutral,29-06-18 14:01
1.0127E+18,interdisciplinary,neutral,29-06-18 14:00
1.0127E+18,interdisciplinary,neutral,29-06-18 13:58
1.0127E+18,interdisciplinary,negative,29-06-18 13:55
1.0127E+18,interdisciplinary,neutral,29-06-18 13:54
1.0127E+18,interdisciplinary,neutral,29-06-18 13:52
1.01269E+18,interdisciplinary,neutral,29-06-18 13:42
1.01269E+18,interdisciplinary,neutral,29-06-18 13:38
1.01269E+18,interdisciplinary,neutral,29-06-18 13:35
1.01269E+18,interdisciplinary,neutral,29-06-18 13:33
1.01269E+18,interdisciplinary,positive,29-06-18 13:33
1.01269E+18,interdisciplinary,positive,29-06-18 13:30
1.01269E+18,interdisciplinary,neutral,29-06-18 13:27
1.01269E+18,interdisciplinary,positive,29-06-18 13:26
1.01269E+18,interdisciplinary,positive,29-06-18 13:25
1.01269E+18,interdisciplinary,positive,29-06-18 13:14
1.01269E+18,interdisciplinary,neutral,29-06-18 13:14
1.01268E+18,interdisciplinary,neutral,29-06-18 13:08
1.01268E+18,interdisciplinary,positive,29-06-18 13:02
1.01268E+18,interdisciplinary,positive,29-06-18 13:01
1.01268E+18,interdisciplinary,neutral,29-06-18 12:57
1.01268E+18,interdisciplinary,neutral,29-06-18 12:55
1.01268E+18,interdisciplinary,neutral,29-06-18 12:55
1.01268E+18,interdisciplinary,positive,29-06-18 12:50
1.01268E+18,interdisciplinary,positive,29-06-18 12:49
1.01268E+18,interdisciplinary,positive,29-06-18 12:49
1.01268E+18,interdisciplinary,neutral,29-06-18 12:48
1.01268E+18,interdisciplinary,neutral,29-06-18 12:45
1.01268E+18,interdisciplinary,neutral,29-06-18 12:44
1.01268E+18,interdisciplinary,positive,29-06-18 12:38
1.01268E+18,interdisciplinary,neutral,29-06-18 12:37
1.01268E+18,interdisciplinary,neutral,29-06-18 12:34
1.01267E+18,interdisciplinary,positive,29-06-18 12:24
1.01267E+18,interdisciplinary,positive,29-06-18 12:18
1.01267E+18,interdisciplinary,positive,29-06-18 12:09
1.01267E+18,interdisciplinary,neutral,29-06-18 12:04
1.01267E+18,interdisciplinary,neutral,29-06-18 11:52
1.01266E+18,interdisciplinary,neutral,29-06-18 11:48
1.01266E+18,interdisciplinary,neutral,29-06-18 11:39
1.01266E+18,interdisciplinary,positive,29-06-18 11:32
1.01266E+18,interdisciplinary,neutral,29-06-18 11:30
1.01264E+18,interdisciplinary,positive,29-06-18 10:30
1.01264E+18,interdisciplinary,positive,29-06-18 10:21
1.01264E+18,interdisciplinary,neutral,29-06-18 10:12
1.01264E+18,interdisciplinary,neutral,29-06-18 10:11
1.01264E+18,interdisciplinary,neutral,29-06-18 10:11
1.01264E+18,interdisciplinary,positive,29-06-18 10:08
1.01264E+18,interdisciplinary,neutral,29-06-18 10:06
1.01264E+18,interdisciplinary,neutral,29-06-18 10:05
1.01264E+18,interdisciplinary,neutral,29-06-18 10:03
1.01264E+18,interdisciplinary,neutral,29-06-18 10:03
1.01264E+18,interdisciplinary,neutral,29-06-18 10:02
1.01264E+18,interdisciplinary,positive,29-06-18 10:02
1.01263E+18,interdisciplinary,neutral,29-06-18 9:43
1.01263E+18,interdisciplinary,neutral,29-06-18 9:36
1.01263E+18,interdisciplinary,negative,29-06-18 9:35
1.01263E+18,interdisciplinary,neutral,29-06-18 9:30
1.01263E+18,interdisciplinary,positive,29-06-18 9:22
1.01263E+18,interdisciplinary,positive,29-06-18 9:18
1.01263E+18,interdisciplinary,positive,29-06-18 9:16
1.01263E+18,interdisciplinary,negative,29-06-18 9:15
1.01262E+18,interdisciplinary,neutral,29-06-18 9:00
1.01262E+18,interdisciplinary,neutral,29-06-18 8:58
1.01262E+18,interdisciplinary,positive,29-06-18 8:52
1.01262E+18,interdisciplinary,positive,29-06-18 8:45
1.01262E+18,interdisciplinary,positive,29-06-18 8:34
1.01261E+18,interdisciplinary,positive,29-06-18 8:28
1.01261E+18,interdisciplinary,neutral,29-06-18 8:03
1.01261E+18,interdisciplinary,positive,29-06-18 7:55
1.01261E+18,interdisciplinary,neutral,29-06-18 7:54
1.0126E+18,interdisciplinary,positive,29-06-18 7:48
1.0126E+18,interdisciplinary,positive,29-06-18 7:47
1.0126E+18,interdisciplinary,neutral,29-06-18 7:14
1.01259E+18,interdisciplinary,positive,29-06-18 7:08
1.01259E+18,interdisciplinary,neutral,29-06-18 7:03
1.01259E+18,interdisciplinary,neutral,29-06-18 6:53
1.01259E+18,interdisciplinary,neutral,29-06-18 6:52
1.01258E+18,interdisciplinary,positive,29-06-18 6:15
1.01258E+18,interdisciplinary,positive,29-06-18 6:13
1.01256E+18,interdisciplinary,neutral,29-06-18 5:08
1.01256E+18,interdisciplinary,neutral,29-06-18 4:41
1.01254E+18,interdisciplinary,positive,29-06-18 3:45
1.01253E+18,interdisciplinary,positive,29-06-18 2:56
1.01253E+18,interdisciplinary,neutral,29-06-18 2:43
1.01252E+18,interdisciplinary,positive,29-06-18 2:19
1.01251E+18,interdisciplinary,negative,29-06-18 1:55
1.01251E+18,interdisciplinary,neutral,29-06-18 1:21
1.0125E+18,interdisciplinary,neutral,29-06-18 1:07
1.0125E+18,interdisciplinary,positive,29-06-18 0:49
1.0125E+18,interdisciplinary,neutral,29-06-18 0:45
1.01249E+18,interdisciplinary,neutral,29-06-18 0:22
1.01249E+18,interdisciplinary,positive,28-06-18 23:59
1.01248E+18,interdisciplinary,neutral,28-06-18 23:39
1.01248E+18,interdisciplinary,positive,28-06-18 23:29
1.01248E+18,interdisciplinary,neutral,28-06-18 23:20
1.00015E+18,interdisciplinary,neutral,25-05-18 22:52
1.00015E+18,interdisciplinary,neutral,25-05-18 22:44
1.00014E+18,interdisciplinary,positive,25-05-18 22:18
1.00014E+18,interdisciplinary,neutral,25-05-18 22:10
1.00013E+18,interdisciplinary,positive,25-05-18 21:45
1.00013E+18,interdisciplinary,positive,25-05-18 21:39
1.00013E+18,interdisciplinary,positive,25-05-18 21:35
1.00013E+18,interdisciplinary,neutral,25-05-18 21:30
1.00012E+18,interdisciplinary,neutral,25-05-18 21:19
1.00012E+18,interdisciplinary,positive,25-05-18 21:13
1.00012E+18,interdisciplinary,positive,25-05-18 21:08
1.00012E+18,interdisciplinary,positive,25-05-18 20:44
1.00011E+18,interdisciplinary,positive,25-05-18 20:30
1.00011E+18,interdisciplinary,neutral,25-05-18 20:24
1.00011E+18,interdisciplinary,positive,25-05-18 20:23
1.0001E+18,interdisciplinary,positive,25-05-18 19:45
1.0001E+18,interdisciplinary,positive,25-05-18 19:25
1.00009E+18,interdisciplinary,neutral,25-05-18 19:19
1.00009E+18,interdisciplinary,neutral,25-05-18 19:10
1.00009E+18,interdisciplinary,positive,25-05-18 19:02
1.00009E+18,interdisciplinary,positive,25-05-18 19:00
1.00009E+18,interdisciplinary,positive,25-05-18 18:51
1.00008E+18,interdisciplinary,negative,25-05-18 18:42
1.00008E+18,interdisciplinary,neutral,25-05-18 18:33
1.00008E+18,interdisciplinary,positive,25-05-18 18:14
1.00008E+18,interdisciplinary,positive,25-05-18 18:07
1.00007E+18,interdisciplinary,positive,25-05-18 17:55
1.00007E+18,interdisciplinary,positive,25-05-18 17:50
1.00007E+18,interdisciplinary,neutral,25-05-18 17:44
1.00007E+18,interdisciplinary,positive,25-05-18 17:35
1.00007E+18,interdisciplinary,neutral,25-05-18 17:25
1.00006E+18,interdisciplinary,positive,25-05-18 17:08
1.00006E+18,interdisciplinary,neutral,25-05-18 16:57
1.00006E+18,interdisciplinary,neutral,25-05-18 16:55
1.00006E+18,interdisciplinary,positive,25-05-18 16:45
1.00005E+18,interdisciplinary,positive,25-05-18 16:37
1.00005E+18,interdisciplinary,positive,25-05-18 16:21
1.00005E+18,interdisciplinary,positive,25-05-18 16:10
1.00005E+18,interdisciplinary,positive,25-05-18 16:06
1.00005E+18,interdisciplinary,positive,25-05-18 16:05
1.00004E+18,interdisciplinary,neutral,25-05-18 16:01
1.00004E+18,interdisciplinary,positive,25-05-18 15:47
1.00004E+18,interdisciplinary,neutral,25-05-18 15:45
1.00004E+18,interdisciplinary,neutral,25-05-18 15:45
1.00004E+18,interdisciplinary,positive,25-05-18 15:40
1.00004E+18,interdisciplinary,neutral,25-05-18 15:38
1.00004E+18,interdisciplinary,neutral,25-05-18 15:26
1.00003E+18,interdisciplinary,positive,25-05-18 15:18
1.00003E+18,interdisciplinary,neutral,25-05-18 15:18
1.00003E+18,interdisciplinary,neutral,25-05-18 15:15
1.00003E+18,interdisciplinary,positive,25-05-18 15:11
1.00003E+18,interdisciplinary,positive,25-05-18 15:09
1.00003E+18,interdisciplinary,neutral,25-05-18 15:04
1.00003E+18,interdisciplinary,positive,25-05-18 15:01
1.00003E+18,interdisciplinary,neutral,25-05-18 15:00
1.00003E+18,interdisciplinary,positive,25-05-18 14:54
1.00003E+18,interdisciplinary,neutral,25-05-18 14:46
1.00002E+18,interdisciplinary,neutral,25-05-18 14:41
1.00002E+18,interdisciplinary,neutral,25-05-18 14:41
1.00002E+18,interdisciplinary,neutral,25-05-18 14:30
1.00002E+18,interdisciplinary,neutral,25-05-18 14:26
1.00002E+18,interdisciplinary,neutral,25-05-18 14:16
1.00001E+18,interdisciplinary,neutral,25-05-18 14:02
1.00001E+18,interdisciplinary,neutral,25-05-18 14:02
1.00001E+18,interdisciplinary,neutral,25-05-18 13:56
1.00001E+18,interdisciplinary,neutral,25-05-18 13:37
1.00001E+18,interdisciplinary,neutral,25-05-18 13:33
1.00001E+18,interdisciplinary,neutral,25-05-18 13:32
1.00001E+18,interdisciplinary,positive,25-05-18 13:32
1.00001E+18,interdisciplinary,positive,25-05-18 13:30
1.00001E+18,interdisciplinary,neutral,25-05-18 13:30
1E+18,interdisciplinary,positive,25-05-18 13:19
1E+18,interdisciplinary,positive,25-05-18 13:15
1E+18,interdisciplinary,neutral,25-05-18 13:09
9.99999E+17,interdisciplinary,neutral,25-05-18 13:00
9.99998E+17,interdisciplinary,neutral,25-05-18 12:57
9.99998E+17,interdisciplinary,positive,25-05-18 12:56
9.99997E+17,interdisciplinary,positive,25-05-18 12:52
9.99995E+17,interdisciplinary,neutral,25-05-18 12:45
9.99992E+17,interdisciplinary,neutral,25-05-18 12:34
9.9999E+17,interdisciplinary,neutral,25-05-18 12:27
9.99987E+17,interdisciplinary,positive,25-05-18 12:14
9.99987E+17,interdisciplinary,positive,25-05-18 12:13
9.99985E+17,interdisciplinary,neutral,25-05-18 12:07
9.99984E+17,interdisciplinary,neutral,25-05-18 12:01
9.99984E+17,interdisciplinary,neutral,25-05-18 12:00
9.99983E+17,interdisciplinary,neutral,25-05-18 11:58
9.99983E+17,interdisciplinary,neutral,25-05-18 11:56
9.99981E+17,interdisciplinary,neutral,25-05-18 11:50
9.99978E+17,interdisciplinary,neutral,25-05-18 11:37
9.99977E+17,interdisciplinary,positive,25-05-18 11:33
9.99976E+17,interdisciplinary,neutral,25-05-18 11:30
9.9997E+17,interdisciplinary,neutral,25-05-18 11:05
9.99969E+17,interdisciplinary,neutral,25-05-18 11:02
9.99968E+17,interdisciplinary,positive,25-05-18 11:00
9.99968E+17,interdisciplinary,positive,25-05-18 10:59
9.99967E+17,interdisciplinary,positive,25-05-18 10:52
9.99965E+17,interdisciplinary,positive,25-05-18 10:45
9.99962E+17,interdisciplinary,positive,25-05-18 10:34
9.99957E+17,interdisciplinary,positive,25-05-18 10:15
9.99956E+17,interdisciplinary,neutral,25-05-18 10:10
9.99955E+17,interdisciplinary,neutral,25-05-18 10:08
9.9995E+17,interdisciplinary,neutral,25-05-18 9:45
9.99948E+17,interdisciplinary,positive,25-05-18 9:38
9.99947E+17,interdisciplinary,positive,25-05-18 9:35
9.99944E+17,interdisciplinary,neutral,25-05-18 9:25
9.99944E+17,interdisciplinary,positive,25-05-18 9:22
9.99943E+17,interdisciplinary,positive,25-05-18 9:21
9.99942E+17,interdisciplinary,neutral,25-05-18 9:17
9.99942E+17,interdisciplinary,neutral,25-05-18 9:16
9.99942E+17,interdisciplinary,positive,25-05-18 9:15
9.9994E+17,interdisciplinary,neutral,25-05-18 9:06
9.99938E+17,interdisciplinary,neutral,25-05-18 9:01
9.99938E+17,interdisciplinary,neutral,25-05-18 9:00
9.99936E+17,interdisciplinary,neutral,25-05-18 8:50
9.99936E+17,interdisciplinary,neutral,25-05-18 8:50
9.99928E+17,interdisciplinary,neutral,25-05-18 8:19
9.99928E+17,interdisciplinary,positive,25-05-18 8:18
9.99925E+17,interdisciplinary,neutral,25-05-18 8:08
9.99924E+17,interdisciplinary,neutral,25-05-18 8:02
9.99923E+17,interdisciplinary,positive,25-05-18 8:00
9.99922E+17,interdisciplinary,positive,25-05-18 7:55
9.99922E+17,interdisciplinary,neutral,25-05-18 7:54
9.99918E+17,interdisciplinary,neutral,25-05-18 7:40
9.99918E+17,interdisciplinary,neutral,25-05-18 7:40
9.99916E+17,interdisciplinary,positive,25-05-18 7:32
9.99916E+17,interdisciplinary,neutral,25-05-18 7:30
9.99908E+17,interdisciplinary,neutral,25-05-18 7:02
9.99907E+17,interdisciplinary,neutral,25-05-18 6:58
9.99897E+17,interdisciplinary,positive,25-05-18 6:16
9.99895E+17,interdisciplinary,neutral,25-05-18 6:08
9.99894E+17,interdisciplinary,neutral,25-05-18 6:05
9.99893E+17,interdisciplinary,neutral,25-05-18 5:58
9.99883E+17,interdisciplinary,neutral,25-05-18 5:21
9.99876E+17,interdisciplinary,neutral,25-05-18 4:52
9.99873E+17,interdisciplinary,neutral,25-05-18 4:39
9.99871E+17,interdisciplinary,neutral,25-05-18 4:34
9.99869E+17,interdisciplinary,positive,25-05-18 4:27
9.99867E+17,interdisciplinary,positive,25-05-18 4:15
9.99857E+17,interdisciplinary,positive,25-05-18 3:37
9.99856E+17,interdisciplinary,positive,25-05-18 3:34
9.99855E+17,interdisciplinary,neutral,25-05-18 3:29
9.99854E+17,interdisciplinary,neutral,25-05-18 3:25
9.99853E+17,interdisciplinary,negative,25-05-18 3:22
9.99853E+17,interdisciplinary,positive,25-05-18 3:22
9.99851E+17,interdisciplinary,negative,25-05-18 3:15
9.99839E+17,interdisciplinary,neutral,25-05-18 2:24
9.99838E+17,interdisciplinary,neutral,25-05-18 2:23
9.99838E+17,interdisciplinary,neutral,25-05-18 2:22
9.99837E+17,interdisciplinary,neutral,25-05-18 2:17
9.99836E+17,interdisciplinary,positive,25-05-18 2:15
9.99836E+17,interdisciplinary,neutral,25-05-18 2:13
9.99835E+17,interdisciplinary,positive,25-05-18 2:10
9.99832E+17,interdisciplinary,positive,25-05-18 1:56
9.9983E+17,interdisciplinary,positive,25-05-18 1:51
9.99825E+17,interdisciplinary,neutral,25-05-18 1:30
9.99824E+17,interdisciplinary,positive,25-05-18 1:25
9.99823E+17,interdisciplinary,positive,25-05-18 1:23
9.99814E+17,interdisciplinary,positive,25-05-18 0:45
9.99812E+17,interdisciplinary,positive,25-05-18 0:39
9.99802E+17,interdisciplinary,neutral,25-05-18 0:00
9.998E+17,interdisciplinary,neutral,24-05-18 23:50
9.99796E+17,interdisciplinary,positive,24-05-18 23:36
9.99793E+17,interdisciplinary,neutral,24-05-18 23:25
9.99793E+17,interdisciplinary,neutral,24-05-18 23:25
9.99791E+17,interdisciplinary,positive,24-05-18 23:17
9.99789E+17,interdisciplinary,neutral,24-05-18 23:08
9.99788E+17,interdisciplinary,neutral,24-05-18 23:02
9.8964E+17,interdisciplinary,positive,26-04-18 22:58
9.89629E+17,interdisciplinary,positive,26-04-18 22:15
9.89627E+17,interdisciplinary,positive,26-04-18 22:08
9.8962E+17,interdisciplinary,positive,26-04-18 21:38
9.89619E+17,interdisciplinary,positive,26-04-18 21:36
9.89618E+17,interdisciplinary,positive,26-04-18 21:31
9.89615E+17,interdisciplinary,positive,26-04-18 21:19
9.89615E+17,interdisciplinary,positive,26-04-18 21:19
9.89613E+17,interdisciplinary,positive,26-04-18 21:12
9.89612E+17,interdisciplinary,positive,26-04-18 21:06
9.8961E+17,interdisciplinary,neutral,26-04-18 21:00
9.89609E+17,interdisciplinary,neutral,26-04-18 20:54
9.89608E+17,interdisciplinary,neutral,26-04-18 20:53
9.89607E+17,interdisciplinary,positive,26-04-18 20:49
9.89606E+17,interdisciplinary,neutral,26-04-18 20:45
9.89605E+17,interdisciplinary,neutral,26-04-18 20:38
9.89603E+17,interdisciplinary,neutral,26-04-18 20:30
9.89601E+17,interdisciplinary,neutral,26-04-18 20:23
9.89601E+17,interdisciplinary,neutral,26-04-18 20:23
9.896E+17,interdisciplinary,neutral,26-04-18 20:19
9.89598E+17,interdisciplinary,positive,26-04-18 20:13
9.89597E+17,interdisciplinary,neutral,26-04-18 20:07
9.89597E+17,interdisciplinary,positive,26-04-18 20:06
9.89595E+17,interdisciplinary,neutral,26-04-18 20:00
9.89594E+17,interdisciplinary,neutral,26-04-18 19:57
9.89594E+17,interdisciplinary,positive,26-04-18 19:56
9.89594E+17,interdisciplinary,neutral,26-04-18 19:56
9.89593E+17,interdisciplinary,neutral,26-04-18 19:53
9.89592E+17,interdisciplinary,neutral,26-04-18 19:48
9.89589E+17,interdisciplinary,neutral,26-04-18 19:35
9.89589E+17,interdisciplinary,positive,26-04-18 19:34
9.89588E+17,interdisciplinary,neutral,26-04-18 19:32
9.89588E+17,interdisciplinary,neutral,26-04-18 19:30
9.89586E+17,interdisciplinary,neutral,26-04-18 19:24
9.89585E+17,interdisciplinary,positive,26-04-18 19:20
9.89584E+17,interdisciplinary,neutral,26-04-18 19:15
9.89582E+17,interdisciplinary,neutral,26-04-18 19:07
9.89582E+17,interdisciplinary,positive,26-04-18 19:07
9.89581E+17,interdisciplinary,neutral,26-04-18 19:03
9.89579E+17,interdisciplinary,neutral,26-04-18 18:54
9.89576E+17,interdisciplinary,neutral,26-04-18 18:45
9.89574E+17,interdisciplinary,positive,26-04-18 18:37
9.89569E+17,interdisciplinary,neutral,26-04-18 18:18
9.89569E+17,interdisciplinary,positive,26-04-18 18:15
9.89569E+17,interdisciplinary,neutral,26-04-18 18:14
9.89568E+17,interdisciplinary,neutral,26-04-18 18:14
9.89567E+17,interdisciplinary,positive,26-04-18 18:07
9.89565E+17,interdisciplinary,neutral,26-04-18 18:02
9.89565E+17,interdisciplinary,positive,26-04-18 18:01
9.89564E+17,interdisciplinary,positive,26-04-18 17:55
9.89563E+17,interdisciplinary,neutral,26-04-18 17:52
9.89562E+17,interdisciplinary,neutral,26-04-18 17:48
9.89561E+17,interdisciplinary,positive,26-04-18 17:44
9.8956E+17,interdisciplinary,positive,26-04-18 17:40
9.89558E+17,interdisciplinary,neutral,26-04-18 17:33
9.89556E+17,interdisciplinary,positive,26-04-18 17:26
9.89555E+17,interdisciplinary,neutral,26-04-18 17:19
9.89554E+17,interdisciplinary,neutral,26-04-18 17:18
9.89554E+17,interdisciplinary,neutral,26-04-18 17:18
9.89554E+17,interdisciplinary,positive,26-04-18 17:17
9.89553E+17,interdisciplinary,positive,26-04-18 17:15
9.89552E+17,interdisciplinary,positive,26-04-18 17:09
9.89552E+17,interdisciplinary,neutral,26-04-18 17:09
9.89551E+17,interdisciplinary,neutral,26-04-18 17:05
9.8955E+17,interdisciplinary,neutral,26-04-18 17:00
9.8955E+17,interdisciplinary,positive,26-04-18 16:59
9.89548E+17,interdisciplinary,positive,26-04-18 16:51
9.89547E+17,interdisciplinary,neutral,26-04-18 16:50
9.89546E+17,interdisciplinary,positive,26-04-18 16:46
9.89544E+17,interdisciplinary,positive,26-04-18 16:38
9.8954E+17,interdisciplinary,neutral,26-04-18 16:23
9.8954E+17,interdisciplinary,positive,26-04-18 16:21
9.89539E+17,interdisciplinary,neutral,26-04-18 16:17
9.89537E+17,interdisciplinary,positive,26-04-18 16:10
9.89535E+17,interdisciplinary,positive,26-04-18 16:00
9.89535E+17,interdisciplinary,neutral,26-04-18 16:00
9.89532E+17,interdisciplinary,neutral,26-04-18 15:50
9.89531E+17,interdisciplinary,neutral,26-04-18 15:47
9.89531E+17,interdisciplinary,positive,26-04-18 15:43
9.89529E+17,interdisciplinary,positive,26-04-18 15:36
9.89528E+17,interdisciplinary,neutral,26-04-18 15:33
9.89528E+17,interdisciplinary,positive,26-04-18 15:33
9.89526E+17,interdisciplinary,neutral,26-04-18 15:25
9.89525E+17,interdisciplinary,neutral,26-04-18 15:22
9.89525E+17,interdisciplinary,neutral,26-04-18 15:22
9.89524E+17,interdisciplinary,positive,26-04-18 15:17
9.89523E+17,interdisciplinary,neutral,26-04-18 15:15
9.89523E+17,interdisciplinary,positive,26-04-18 15:12
9.89519E+17,interdisciplinary,positive,26-04-18 15:00
9.89519E+17,interdisciplinary,positive,26-04-18 15:00
9.89519E+17,interdisciplinary,positive,26-04-18 14:59
9.89519E+17,interdisciplinary,neutral,26-04-18 14:56
9.89518E+17,interdisciplinary,positive,26-04-18 14:56
9.89518E+17,interdisciplinary,negative,26-04-18 14:54
9.89517E+17,interdisciplinary,neutral,26-04-18 14:51
9.89517E+17,interdisciplinary,positive,26-04-18 14:49
9.89514E+17,interdisciplinary,neutral,26-04-18 14:39
9.89514E+17,interdisciplinary,neutral,26-04-18 14:38
9.89514E+17,interdisciplinary,neutral,26-04-18 14:37
9.89513E+17,interdisciplinary,positive,26-04-18 14:33
9.89512E+17,interdisciplinary,neutral,26-04-18 14:29
9.89512E+17,interdisciplinary,positive,26-04-18 14:29
9.89511E+17,interdisciplinary,positive,26-04-18 14:24
9.89509E+17,interdisciplinary,positive,26-04-18 14:17
9.89508E+17,interdisciplinary,neutral,26-04-18 14:16
9.89508E+17,interdisciplinary,positive,26-04-18 14:15
9.89508E+17,interdisciplinary,neutral,26-04-18 14:15
9.89508E+17,interdisciplinary,neutral,26-04-18 14:14
9.89508E+17,interdisciplinary,neutral,26-04-18 14:14
9.89507E+17,interdisciplinary,neutral,26-04-18 14:10
9.89505E+17,interdisciplinary,neutral,26-04-18 14:01
9.89505E+17,interdisciplinary,neutral,26-04-18 14:01
9.89504E+17,interdisciplinary,neutral,26-04-18 14:00
9.89503E+17,interdisciplinary,neutral,26-04-18 13:55
9.89503E+17,interdisciplinary,neutral,26-04-18 13:55
9.89502E+17,interdisciplinary,neutral,26-04-18 13:50
9.89501E+17,interdisciplinary,neutral,26-04-18 13:46
9.895E+17,interdisciplinary,neutral,26-04-18 13:41
9.89499E+17,interdisciplinary,positive,26-04-18 13:37
9.89498E+17,interdisciplinary,neutral,26-04-18 13:34
9.89497E+17,interdisciplinary,neutral,26-04-18 13:29
9.89491E+17,interdisciplinary,positive,26-04-18 13:07
9.89489E+17,interdisciplinary,positive,26-04-18 12:58
9.89489E+17,interdisciplinary,neutral,26-04-18 12:58
9.89489E+17,interdisciplinary,positive,26-04-18 12:57
9.89487E+17,interdisciplinary,neutral,26-04-18 12:50
9.89487E+17,interdisciplinary,neutral,26-04-18 12:50
9.89486E+17,interdisciplinary,positive,26-04-18 12:46
9.89486E+17,interdisciplinary,neutral,26-04-18 12:46
9.89485E+17,interdisciplinary,neutral,26-04-18 12:43
9.89485E+17,interdisciplinary,positive,26-04-18 12:43
9.89485E+17,interdisciplinary,neutral,26-04-18 12:43
9.89482E+17,interdisciplinary,neutral,26-04-18 12:32
9.8948E+17,interdisciplinary,positive,26-04-18 12:24
9.8948E+17,interdisciplinary,positive,26-04-18 12:24
9.89478E+17,interdisciplinary,neutral,26-04-18 12:16
9.89477E+17,interdisciplinary,positive,26-04-18 12:12
9.89477E+17,interdisciplinary,negative,26-04-18 12:10
9.89474E+17,interdisciplinary,positive,26-04-18 12:00
9.89471E+17,interdisciplinary,positive,26-04-18 11:49
9.89468E+17,interdisciplinary,positive,26-04-18 11:34
9.89468E+17,interdisciplinary,neutral,26-04-18 11:34
9.89467E+17,interdisciplinary,neutral,26-04-18 11:32
9.89467E+17,interdisciplinary,neutral,26-04-18 11:32
9.89467E+17,interdisciplinary,neutral,26-04-18 11:30
9.89465E+17,interdisciplinary,positive,26-04-18 11:21
9.89463E+17,interdisciplinary,positive,26-04-18 11:16
9.89463E+17,interdisciplinary,positive,26-04-18 11:13
9.89461E+17,interdisciplinary,positive,26-04-18 11:09
9.89456E+17,interdisciplinary,positive,26-04-18 10:48
9.89455E+17,interdisciplinary,neutral,26-04-18 10:45
9.89455E+17,interdisciplinary,neutral,26-04-18 10:45
9.89455E+17,interdisciplinary,positive,26-04-18 10:43
9.89454E+17,interdisciplinary,positive,26-04-18 10:41
9.89452E+17,interdisciplinary,neutral,26-04-18 10:33
9.89446E+17,interdisciplinary,positive,26-04-18 10:08
9.89446E+17,interdisciplinary,positive,26-04-18 10:07
9.89445E+17,interdisciplinary,neutral,26-04-18 10:04
9.89442E+17,interdisciplinary,positive,26-04-18 9:51
9.89438E+17,interdisciplinary,neutral,26-04-18 9:36
9.89435E+17,interdisciplinary,neutral,26-04-18 9:25
9.89435E+17,interdisciplinary,positive,26-04-18 9:23
9.89432E+17,interdisciplinary,neutral,26-04-18 9:11
9.89431E+17,interdisciplinary,neutral,26-04-18 9:08
9.89427E+17,interdisciplinary,positive,26-04-18 8:50
9.89424E+17,interdisciplinary,neutral,26-04-18 8:42
9.89424E+17,interdisciplinary,neutral,26-04-18 8:41
9.89423E+17,interdisciplinary,neutral,26-04-18 8:37
9.8942E+17,interdisciplinary,positive,26-04-18 8:25
9.89417E+17,interdisciplinary,neutral,26-04-18 8:14
9.89413E+17,interdisciplinary,positive,26-04-18 7:57
9.89412E+17,interdisciplinary,positive,26-04-18 7:54
9.89411E+17,interdisciplinary,neutral,26-04-18 7:50
9.89409E+17,interdisciplinary,negative,26-04-18 7:40
9.89409E+17,interdisciplinary,positive,26-04-18 7:40
9.89408E+17,interdisciplinary,neutral,26-04-18 7:36
9.89404E+17,interdisciplinary,positive,26-04-18 7:22
9.89404E+17,interdisciplinary,neutral,26-04-18 7:22
9.89397E+17,interdisciplinary,neutral,26-04-18 6:55
9.89397E+17,interdisciplinary,neutral,26-04-18 6:53
9.89395E+17,interdisciplinary,negative,26-04-18 6:46
9.89394E+17,interdisciplinary,positive,26-04-18 6:43
9.89392E+17,interdisciplinary,positive,26-04-18 6:33
9.89391E+17,interdisciplinary,neutral,26-04-18 6:28
9.8939E+17,interdisciplinary,positive,26-04-18 6:26
9.89388E+17,interdisciplinary,positive,26-04-18 6:17
9.89386E+17,interdisciplinary,positive,26-04-18 6:10
9.89384E+17,interdisciplinary,neutral,26-04-18 6:00
9.89381E+17,interdisciplinary,neutral,26-04-18 5:50
9.89376E+17,interdisciplinary,positive,26-04-18 5:29
9.89357E+17,interdisciplinary,neutral,26-04-18 4:14
9.89338E+17,interdisciplinary,positive,26-04-18 2:58
9.89337E+17,interdisciplinary,positive,26-04-18 2:56
