TweetID,HandLabel,AnnotatorID
5.1333E+17,Positive,82
5.1333E+17,Neutral,78
5.1333E+17,Positive,77
5.1333E+17,Positive,77
5.1333E+17,Neutral,77
5.1333E+17,Neutral,79
5.1333E+17,Positive,82
5.1333E+17,Neutral,80
5.1333E+17,Neutral,80
5.1333E+17,Neutral,77
5.1333E+17,Neutral,79
5.1333E+17,Neutral,81
5.1333E+17,Positive,80
5.1333E+17,Positive,80
5.1333E+17,Positive,82
5.1333E+17,Neutral,80
5.1333E+17,Negative,80
5.1333E+17,Negative,81
5.1333E+17,Neutral,82
5.1333E+17,Negative,82
5.1333E+17,Negative,79
5.1333E+17,Positive,82
5.1333E+17,Positive,81
5.13331E+17,Neutral,82
5.13331E+17,Neutral,80
5.13331E+17,Positive,82
5.13331E+17,Negative,80
5.13331E+17,Neutral,79
5.13331E+17,Positive,78
5.13331E+17,Neutral,78
5.13331E+17,Negative,82
5.13331E+17,Neutral,80
5.13331E+17,Neutral,82
5.13331E+17,Neutral,80
5.13331E+17,Neutral,77
5.13331E+17,Neutral,78
5.13331E+17,Positive,80
5.13331E+17,Positive,80
5.13331E+17,Positive,80
5.13331E+17,Positive,80
5.13331E+17,Negative,79
5.13331E+17,Positive,79
5.13331E+17,Positive,82
5.13331E+17,Neutral,80
5.13331E+17,Negative,82
5.13331E+17,Neutral,77
5.13331E+17,Neutral,77
5.13332E+17,Positive,79
5.13332E+17,Neutral,79
5.13332E+17,Positive,82
5.13332E+17,Neutral,77
5.13332E+17,Negative,82
5.13332E+17,Neutral,79
5.13332E+17,Neutral,78
5.13332E+17,Positive,80
5.13332E+17,Neutral,81
5.13332E+17,Negative,80
5.13332E+17,Positive,78
5.13332E+17,Neutral,82
5.13332E+17,Neutral,77
5.13332E+17,Positive,81
5.13332E+17,Positive,82
5.13332E+17,Negative,80
5.13332E+17,Negative,82
5.13332E+17,Positive,80
5.13332E+17,Positive,77
5.13332E+17,Neutral,79
5.13332E+17,Neutral,79
5.13332E+17,Neutral,82
5.13332E+17,Neutral,80
5.13332E+17,Negative,80
5.13332E+17,Positive,82
5.13332E+17,Negative,82
5.13332E+17,Neutral,81
5.13332E+17,Negative,82
5.13332E+17,Positive,80
5.13332E+17,Neutral,79
5.13332E+17,Positive,78
5.13332E+17,Negative,80
5.13332E+17,Neutral,82
5.13332E+17,Negative,80
5.13333E+17,Positive,78
5.13333E+17,Neutral,78
5.13333E+17,Negative,77
5.13333E+17,Neutral,77
5.13333E+17,Positive,77
5.13333E+17,Positive,80
5.13333E+17,Positive,80
5.13333E+17,Neutral,79
5.13333E+17,Negative,80
5.13333E+17,Negative,79
5.13333E+17,Positive,82
5.13333E+17,Positive,80
5.13333E+17,Neutral,77
5.13333E+17,Negative,79
5.13333E+17,Positive,79
5.13333E+17,Positive,81
5.13333E+17,Positive,80
5.13333E+17,Positive,80
5.13333E+17,Neutral,81
5.13333E+17,Positive,82
5.13333E+17,Positive,82
5.13333E+17,Neutral,81
5.13333E+17,Positive,82
5.13333E+17,Positive,77
5.13333E+17,Neutral,82
5.13333E+17,Positive,80
5.13333E+17,Negative,80
5.13333E+17,Positive,78
5.13333E+17,Neutral,82
5.13333E+17,Neutral,78
5.13333E+17,Neutral,80
5.13334E+17,Positive,77
5.13334E+17,Neutral,78
5.13334E+17,Neutral,77
5.13334E+17,Positive,80
5.13334E+17,Positive,80
5.13334E+17,Positive,80
5.13334E+17,Negative,79
5.13334E+17,Positive,79
5.13334E+17,Neutral,82
5.13334E+17,Positive,82
5.13334E+17,Positive,82
5.13334E+17,Negative,80
5.13334E+17,Neutral,77
5.13334E+17,Neutral,79
5.13334E+17,Negative,79
5.13334E+17,Neutral,78
5.13334E+17,Neutral,82
5.13334E+17,Neutral,80
5.13334E+17,Neutral,78
5.13334E+17,Negative,77
5.13334E+17,Positive,80
5.13334E+17,Negative,80
5.13334E+17,Neutral,77
5.13334E+17,Negative,79
5.13334E+17,Positive,82
5.13334E+17,Neutral,81
5.13334E+17,Neutral,77
5.13334E+17,Neutral,80
5.13334E+17,Neutral,79
5.13334E+17,Negative,81
5.13334E+17,Negative,79
5.13334E+17,Neutral,82
5.13335E+17,Neutral,80
5.13335E+17,Neutral,80
5.13335E+17,Negative,82
5.13335E+17,Neutral,79
5.13335E+17,Positive,78
5.13335E+17,Negative,80
5.13335E+17,Negative,80
5.13335E+17,Neutral,82
5.13335E+17,Neutral,78
5.13335E+17,Positive,82
5.13335E+17,Positive,80
5.13335E+17,Neutral,81
5.13335E+17,Positive,80
5.13335E+17,Positive,80
5.13335E+17,Neutral,77
5.13335E+17,Negative,82
5.13335E+17,Neutral,79
5.13335E+17,Neutral,80
5.13335E+17,Neutral,79
5.13335E+17,Negative,82
5.13335E+17,Neutral,80
5.13335E+17,Negative,80
5.13335E+17,Neutral,82
5.13335E+17,Neutral,78
5.13335E+17,Positive,80
5.13335E+17,Negative,77
5.13335E+17,Neutral,80
5.13335E+17,Neutral,80
5.13335E+17,Negative,79
5.13335E+17,Neutral,78
5.13335E+17,Positive,80
5.13335E+17,Neutral,78
5.13335E+17,Negative,78
5.13335E+17,Positive,79
5.13335E+17,Negative,77
5.13335E+17,Positive,80
5.13335E+17,Neutral,77
5.13335E+17,Neutral,80
5.13335E+17,Neutral,82
5.13335E+17,Neutral,82
5.13335E+17,Neutral,79
5.13335E+17,Positive,77
5.13335E+17,Neutral,79
5.13335E+17,Positive,82
5.13335E+17,Positive,80
5.13335E+17,Positive,79
5.13335E+17,Neutral,81
5.13335E+17,Neutral,80
5.13335E+17,Neutral,80
5.13336E+17,Negative,80
5.13336E+17,Positive,80
5.13336E+17,Neutral,81
5.13336E+17,Positive,82
5.13336E+17,Positive,80
5.13336E+17,Neutral,80
5.13336E+17,Neutral,82
5.13336E+17,Negative,77
5.13336E+17,Neutral,79
5.13336E+17,Negative,81
5.13336E+17,Neutral,82
5.13336E+17,Neutral,78
5.13336E+17,Neutral,80
5.13336E+17,Negative,80
5.13336E+17,Neutral,82
5.13336E+17,Negative,80
5.13336E+17,Negative,78
5.13336E+17,Neutral,78
5.13336E+17,Neutral,82
5.13336E+17,Neutral,82
5.13336E+17,Positive,77
5.13336E+17,Negative,77
5.13336E+17,Positive,80
5.13336E+17,Neutral,78
5.13336E+17,Neutral,79
5.13336E+17,Neutral,82
5.13336E+17,Neutral,77
5.13336E+17,Positive,80
5.13336E+17,Neutral,79
5.13336E+17,Positive,81
5.13337E+17,Negative,80
5.13337E+17,Neutral,80
5.13337E+17,Neutral,80
5.13337E+17,Negative,80
5.13337E+17,Neutral,81
5.13337E+17,Positive,82
5.13337E+17,Neutral,82
5.13337E+17,Negative,79
5.13337E+17,Neutral,81
5.13337E+17,Neutral,82
5.13337E+17,Neutral,80
5.13337E+17,Neutral,79
5.13337E+17,Neutral,82
5.13337E+17,Negative,80
5.13337E+17,Negative,80
5.13337E+17,Positive,82
5.13337E+17,Neutral,82
5.13337E+17,Neutral,78
5.13337E+17,Positive,80
5.13337E+17,Neutral,77
5.13337E+17,Positive,80
5.13337E+17,Neutral,77
5.13337E+17,Neutral,79
5.13337E+17,Neutral,78
5.13337E+17,Neutral,78
5.13337E+17,Neutral,79
5.13337E+17,Neutral,82
5.13337E+17,Positive,77
5.13337E+17,Neutral,79
5.13337E+17,Positive,78
5.13337E+17,Negative,82
5.13337E+17,Neutral,81
5.13337E+17,Positive,80
5.13337E+17,Positive,80
5.13337E+17,Positive,80
5.13338E+17,Negative,80
5.13338E+17,Positive,79
5.13338E+17,Negative,79
5.13338E+17,Negative,81
5.13338E+17,Positive,80
5.13338E+17,Neutral,82
5.13338E+17,Neutral,82
5.13338E+17,Positive,82
5.13338E+17,Neutral,82
5.13338E+17,Neutral,81
5.13338E+17,Positive,80
5.13338E+17,Neutral,82
5.13338E+17,Neutral,80
5.13338E+17,Neutral,82
5.13338E+17,Positive,79
5.13338E+17,Negative,80
5.13338E+17,Negative,78
5.13338E+17,Positive,80
5.13338E+17,Neutral,78
5.13338E+17,Negative,80
5.13338E+17,Neutral,80
5.13338E+17,Positive,77
5.13338E+17,Neutral,78
5.13338E+17,Neutral,79
5.13338E+17,Negative,82
5.13338E+17,Neutral,77
5.13338E+17,Positive,78
5.13338E+17,Neutral,79
5.13338E+17,Negative,77
5.13339E+17,Negative,81
5.13339E+17,Negative,82
5.13339E+17,Positive,80
5.13339E+17,Positive,80
5.13339E+17,Positive,80
5.13339E+17,Positive,81
5.13339E+17,Neutral,80
5.13339E+17,Neutral,80
5.13339E+17,Neutral,82
5.13339E+17,Neutral,82
5.13339E+17,Positive,81
5.13339E+17,Positive,82
5.13339E+17,Positive,80
5.13339E+17,Positive,77
5.13339E+17,Negative,82
5.13339E+17,Positive,82
5.13339E+17,Positive,80
5.13339E+17,Neutral,80
5.13339E+17,Positive,80
5.13339E+17,Positive,80
5.13339E+17,Negative,80
5.13339E+17,Negative,82
5.13339E+17,Positive,79
5.13339E+17,Positive,80
5.13339E+17,Neutral,78
5.13339E+17,Neutral,78
5.13339E+17,Neutral,80
5.13339E+17,Positive,82
5.1334E+17,Negative,77
5.1334E+17,Positive,80
5.1334E+17,Neutral,77
5.1334E+17,Neutral,78
5.1334E+17,Neutral,79
5.1334E+17,Positive,80
5.1334E+17,Neutral,77
5.1334E+17,Negative,79
5.1334E+17,Positive,79
5.1334E+17,Neutral,80
5.1334E+17,Negative,82
5.1334E+17,Neutral,80
5.1334E+17,Neutral,79
5.1334E+17,Positive,81
5.1334E+17,Neutral,80
5.1334E+17,Neutral,82
5.1334E+17,Neutral,81
5.1334E+17,Neutral,77
5.1334E+17,Neutral,82
5.1334E+17,Positive,82
5.1334E+17,Negative,82
5.1334E+17,Neutral,81
5.1334E+17,Positive,82
5.1334E+17,Positive,80
5.1334E+17,Negative,80
5.1334E+17,Neutral,82
5.1334E+17,Neutral,78
5.1334E+17,Positive,80
5.1334E+17,Negative,78
5.1334E+17,Positive,77
5.1334E+17,Neutral,78
5.1334E+17,Negative,79
5.13341E+17,Neutral,80
5.13341E+17,Negative,82
5.13341E+17,Positive,78
5.13341E+17,Negative,77
5.13341E+17,Positive,82
5.13341E+17,Neutral,79
5.13341E+17,Positive,77
5.13341E+17,Neutral,81
5.13341E+17,Neutral,80
5.13341E+17,Neutral,80
5.13341E+17,Neutral,80
5.13341E+17,Neutral,80
5.13341E+17,Positive,81
5.13341E+17,Neutral,79
5.13341E+17,Neutral,79
5.13341E+17,Positive,77
5.13341E+17,Positive,82
5.13341E+17,Neutral,82
5.13341E+17,Neutral,82
5.13341E+17,Negative,81
5.13341E+17,Neutral,82
5.13341E+17,Negative,80
5.13341E+17,Positive,80
5.13341E+17,Positive,80
5.13341E+17,Positive,82
5.13341E+17,Positive,80
5.13341E+17,Neutral,78
5.13341E+17,Neutral,80
5.13341E+17,Neutral,79
5.13341E+17,Neutral,80
5.13341E+17,Positive,77
5.13341E+17,Neutral,78
5.13341E+17,Negative,79
5.13341E+17,Positive,80
5.13341E+17,Positive,80
5.13341E+17,Positive,80
5.13341E+17,Positive,78
5.13341E+17,Neutral,82
5.13341E+17,Neutral,82
5.13341E+17,Negative,77
5.13341E+17,Negative,77
5.13342E+17,Neutral,77
5.13342E+17,Positive,80
5.13342E+17,Neutral,79
5.13342E+17,Negative,81
5.13342E+17,Positive,80
5.13342E+17,Positive,80
5.13342E+17,Positive,79
5.13342E+17,Positive,80
5.13342E+17,Negative,79
5.13342E+17,Neutral,82
5.13342E+17,Negative,81
5.13342E+17,Negative,82
5.13342E+17,Positive,80
5.13342E+17,Positive,80
5.13342E+17,Neutral,81
5.13342E+17,Neutral,82
5.13342E+17,Neutral,80
5.13342E+17,Positive,80
5.13342E+17,Neutral,80
5.13342E+17,Positive,82
5.13342E+17,Positive,80
5.13342E+17,Neutral,80
5.13342E+17,Negative,82
5.13342E+17,Positive,79
5.13342E+17,Positive,80
5.13342E+17,Neutral,78
5.13342E+17,Neutral,78
5.13342E+17,Neutral,82
5.13342E+17,Neutral,77
5.13342E+17,Neutral,78
5.13342E+17,Neutral,79
5.13342E+17,Neutral,82
5.13342E+17,Negative,77
5.13342E+17,Positive,78
5.13342E+17,Neutral,79
5.13342E+17,Negative,77
5.13342E+17,Neutral,80
5.13342E+17,Neutral,81
5.13342E+17,Neutral,80
5.13343E+17,Positive,77
5.13343E+17,Positive,80
5.13343E+17,Positive,80
5.13343E+17,Neutral,81
5.13343E+17,Positive,79
5.13343E+17,Positive,82
5.13343E+17,Neutral,79
5.13343E+17,Positive,82
5.13343E+17,Positive,82
5.13343E+17,Negative,81
5.13343E+17,Neutral,82
5.13343E+17,Neutral,80
5.13343E+17,Neutral,82
5.13343E+17,Positive,80
5.13343E+17,Neutral,80
5.13343E+17,Negative,82
5.13343E+17,Positive,80
5.13343E+17,Positive,82
5.13343E+17,Negative,80
5.13343E+17,Negative,80
5.13343E+17,Neutral,78
5.13343E+17,Neutral,77
5.13343E+17,Neutral,78
5.13343E+17,Neutral,80
5.13343E+17,Neutral,80
5.13343E+17,Neutral,79
5.13343E+17,Neutral,77
5.13343E+17,Positive,79
5.13343E+17,Positive,78
5.13343E+17,Positive,80
5.13343E+17,Positive,82
5.13343E+17,Positive,78
5.13343E+17,Positive,77
5.13343E+17,Negative,77
5.13343E+17,Negative,80
5.13343E+17,Neutral,80
5.13343E+17,Neutral,80
5.13343E+17,Neutral,80
5.13343E+17,Positive,79
5.13343E+17,Positive,80
5.13343E+17,Positive,80
5.13343E+17,Negative,81
5.13343E+17,Negative,80
5.13343E+17,Negative,80
5.13343E+17,Negative,82
5.13343E+17,Positive,82
5.13343E+17,Positive,80
5.13343E+17,Positive,80
5.13344E+17,Neutral,81
5.13344E+17,Positive,80
5.13344E+17,Negative,80
5.13344E+17,Positive,82
5.13344E+17,Negative,79
5.13344E+17,Positive,82
5.13344E+17,Positive,81
5.13344E+17,Negative,78
5.13344E+17,Neutral,80
5.13344E+17,Neutral,82
5.13344E+17,Positive,77
5.13344E+17,Neutral,80
5.13344E+17,Positive,80
5.13344E+17,Neutral,78
5.13344E+17,Negative,80
5.13344E+17,Neutral,77
5.13344E+17,Positive,80
5.13344E+17,Positive,77
5.13344E+17,Neutral,78
5.13344E+17,Neutral,79
5.13344E+17,Positive,80
5.13344E+17,Positive,82
5.13344E+17,Negative,79
5.13344E+17,Neutral,77
5.13344E+17,Negative,79
5.13344E+17,Neutral,80
5.13344E+17,Negative,80
5.13344E+17,Negative,82
5.13344E+17,Neutral,80
5.13344E+17,Neutral,79
5.13344E+17,Neutral,81
5.13344E+17,Neutral,80
5.13344E+17,Positive,80
5.13345E+17,Positive,79
5.13345E+17,Positive,81
5.13345E+17,Positive,82
5.13345E+17,Negative,82
5.13345E+17,Positive,80
5.13345E+17,Positive,78
5.13345E+17,Neutral,81
5.13345E+17,Positive,82
5.13345E+17,Positive,78
5.13345E+17,Neutral,80
5.13345E+17,Neutral,80
5.13345E+17,Positive,80
5.13345E+17,Positive,82
5.13345E+17,Positive,79
5.13345E+17,Neutral,78
5.13345E+17,Neutral,79
5.13345E+17,Positive,77
5.13345E+17,Neutral,80
5.13345E+17,Positive,82
5.13345E+17,Neutral,80
5.13345E+17,Neutral,78
5.13345E+17,Negative,79
5.13345E+17,Negative,80
5.13345E+17,Positive,82
5.13345E+17,Positive,78
5.13345E+17,Neutral,80
5.13345E+17,Positive,78
5.13346E+17,Neutral,82
5.13346E+17,Negative,77
5.13346E+17,Neutral,80
5.13346E+17,Neutral,77
5.13346E+17,Positive,79
5.13346E+17,Negative,80
5.13346E+17,Negative,79
5.13346E+17,Positive,81
5.13346E+17,Negative,80
5.13346E+17,Negative,79
5.13346E+17,Neutral,80
5.13346E+17,Neutral,81
5.13346E+17,Negative,80
5.13346E+17,Neutral,82
5.13346E+17,Negative,80
5.13346E+17,Negative,80
5.13346E+17,Neutral,82
5.13346E+17,Positive,81
5.13346E+17,Neutral,80
5.13346E+17,Negative,82
5.13346E+17,Neutral,80
5.13346E+17,Positive,79
5.13346E+17,Positive,77
5.13346E+17,Neutral,82
5.13346E+17,Positive,80
5.13346E+17,Neutral,78
5.13346E+17,Positive,80
5.13347E+17,Neutral,80
5.13347E+17,Neutral,78
5.13347E+17,Negative,77
5.13347E+17,Positive,78
5.13347E+17,Neutral,78
5.13347E+17,Neutral,79
5.13347E+17,Neutral,80
5.13347E+17,Neutral,82
5.13347E+17,Neutral,77
5.13347E+17,Neutral,77
5.13347E+17,Negative,82
5.13347E+17,Positive,80
5.13347E+17,Negative,80
5.13347E+17,Negative,77
5.13347E+17,Positive,80
5.13347E+17,Negative,79
5.13347E+17,Neutral,81
5.13347E+17,Positive,80
5.13347E+17,Negative,81
5.13347E+17,Negative,79
5.13347E+17,Negative,79
5.13347E+17,Neutral,82
5.13347E+17,Negative,82
5.13347E+17,Neutral,82
5.13347E+17,Neutral,81
5.13347E+17,Positive,82
5.13347E+17,Neutral,80
5.13347E+17,Neutral,82
5.13347E+17,Neutral,80
5.13347E+17,Neutral,80
5.13347E+17,Negative,82
5.13347E+17,Negative,80
5.13347E+17,Neutral,80
5.13348E+17,Positive,80
5.13348E+17,Neutral,78
5.13348E+17,Neutral,80
5.13348E+17,Negative,79
5.13348E+17,Positive,77
5.13348E+17,Neutral,78
5.13348E+17,Neutral,80
5.13348E+17,Neutral,78
5.13348E+17,Negative,80
5.13348E+17,Neutral,78
5.13348E+17,Neutral,80
5.13348E+17,Neutral,79
5.13348E+17,Positive,82
5.13348E+17,Neutral,82
5.13348E+17,Positive,77
5.13348E+17,Neutral,77
5.13348E+17,Negative,79
5.13348E+17,Neutral,79
5.13348E+17,Positive,77
5.13348E+17,Neutral,79
5.13348E+17,Positive,80
5.13348E+17,Positive,82
5.13348E+17,Negative,80
5.13348E+17,Neutral,82
5.13349E+17,Neutral,80
5.13349E+17,Neutral,80
5.13349E+17,Neutral,81
5.13349E+17,Neutral,79
5.13349E+17,Negative,78
5.13349E+17,Negative,80
5.13349E+17,Neutral,80
5.13349E+17,Neutral,81
5.13349E+17,Negative,80
5.13349E+17,Neutral,82
5.13349E+17,Neutral,82
5.13349E+17,Neutral,78
5.13349E+17,Neutral,81
5.13349E+17,Positive,82
5.13349E+17,Negative,77
5.13349E+17,Neutral,80
5.13349E+17,Negative,80
5.13349E+17,Neutral,82
5.13349E+17,Neutral,80
5.13349E+17,Neutral,79
5.13349E+17,Positive,80
5.13349E+17,Positive,82
5.13349E+17,Neutral,80
5.13349E+17,Positive,78
5.13349E+17,Positive,77
5.13349E+17,Negative,78
5.13349E+17,Positive,77
5.13349E+17,Positive,80
5.13349E+17,Negative,79
5.13349E+17,Neutral,78
5.1335E+17,Positive,80
5.1335E+17,Neutral,78
5.1335E+17,Neutral,82
5.1335E+17,Positive,77
5.1335E+17,Neutral,80
5.1335E+17,Positive,82
5.1335E+17,Positive,80
5.1335E+17,Positive,79
5.1335E+17,Neutral,81
5.1335E+17,Neutral,81
5.1335E+17,Neutral,82
5.1335E+17,Neutral,82
5.1335E+17,Negative,81
5.1335E+17,Positive,77
5.1335E+17,Negative,82
5.1335E+17,Neutral,80
5.1335E+17,Positive,80
5.1335E+17,Positive,82
5.1335E+17,Neutral,80
5.1335E+17,Positive,80
5.1335E+17,Positive,79
5.1335E+17,Negative,82
5.1335E+17,Positive,80
5.1335E+17,Positive,80
5.1335E+17,Negative,82
5.1335E+17,Positive,80
5.1335E+17,Positive,80
5.1335E+17,Neutral,78
5.1335E+17,Neutral,80
5.1335E+17,Positive,79
5.1335E+17,Negative,77
5.1335E+17,Neutral,78
5.1335E+17,Neutral,78
5.1335E+17,Neutral,80
5.1335E+17,Positive,82
5.1335E+17,Positive,79
5.1335E+17,Neutral,82
5.1335E+17,Positive,80
5.1335E+17,Neutral,77
5.1335E+17,Neutral,79
5.1335E+17,Neutral,81
5.1335E+17,Neutral,80
5.13351E+17,Neutral,80
5.13351E+17,Neutral,81
5.13351E+17,Positive,82
5.13351E+17,Positive,82
5.13351E+17,Positive,80
5.13351E+17,Negative,81
5.13351E+17,Neutral,77
5.13351E+17,Positive,80
5.13351E+17,Positive,80
5.13351E+17,Neutral,80
5.13351E+17,Neutral,82
5.13351E+17,Positive,80
5.13351E+17,Neutral,80
5.13351E+17,Positive,82
5.13351E+17,Positive,80
5.13351E+17,Positive,79
5.13351E+17,Positive,82
5.13351E+17,Positive,80
5.13351E+17,Positive,77
5.13351E+17,Positive,82
5.13351E+17,Negative,80
5.13351E+17,Neutral,80
5.13351E+17,Neutral,80
5.13351E+17,Neutral,78
5.13351E+17,Neutral,77
5.13351E+17,Positive,80
5.13351E+17,Neutral,78
5.13351E+17,Positive,79
5.13351E+17,Negative,79
5.13351E+17,Negative,80
5.13351E+17,Neutral,78
5.13351E+17,Neutral,82
5.13352E+17,Neutral,80
5.13352E+17,Neutral,77
5.13352E+17,Negative,79
5.13352E+17,Negative,81
5.13352E+17,Neutral,81
5.13352E+17,Positive,77
5.13352E+17,Positive,78
5.13352E+17,Neutral,82
5.13352E+17,Neutral,82
5.13352E+17,Neutral,81
5.13352E+17,Neutral,77
5.13352E+17,Positive,80
5.13352E+17,Positive,79
5.13352E+17,Neutral,79
5.13352E+17,Neutral,82
5.13352E+17,Negative,80
5.13352E+17,Positive,82
5.13352E+17,Positive,82
5.13352E+17,Positive,80
5.13352E+17,Neutral,80
5.13352E+17,Neutral,80
5.13352E+17,Positive,80
5.13352E+17,Neutral,82
5.13352E+17,Neutral,77
5.13352E+17,Neutral,79
5.13353E+17,Neutral,80
5.13353E+17,Neutral,80
5.13353E+17,Negative,80
5.13353E+17,Neutral,78
5.13353E+17,Neutral,78
5.13353E+17,Neutral,77
5.13353E+17,Negative,77
5.13353E+17,Neutral,78
5.13353E+17,Neutral,77
5.13353E+17,Positive,80
5.13353E+17,Neutral,79
5.13353E+17,Positive,82
5.13353E+17,Positive,80
5.13353E+17,Positive,77
5.13353E+17,Neutral,79
5.13353E+17,Neutral,80
5.13353E+17,Neutral,81
5.13353E+17,Negative,80
5.13353E+17,Negative,79
5.13353E+17,Positive,81
5.13353E+17,Neutral,82
5.13353E+17,Negative,80
5.13353E+17,Negative,82
5.13353E+17,Negative,80
5.13353E+17,Neutral,82
5.13353E+17,Positive,82
5.13353E+17,Positive,81
5.13353E+17,Positive,80
5.13353E+17,Positive,82
5.13353E+17,Neutral,79
5.13353E+17,Neutral,78
5.13353E+17,Negative,80
5.13353E+17,Neutral,80
5.13353E+17,Neutral,82
5.13353E+17,Neutral,80
5.13354E+17,Neutral,78
5.13354E+17,Neutral,77
5.13354E+17,Neutral,77
5.13354E+17,Neutral,80
5.13354E+17,Neutral,78
5.13354E+17,Negative,80
5.13354E+17,Positive,82
5.13354E+17,Negative,78
5.13354E+17,Neutral,79
5.13354E+17,Neutral,82
5.13354E+17,Positive,77
5.13354E+17,Positive,77
5.13354E+17,Negative,80
5.13354E+17,Negative,79
5.13354E+17,Neutral,81
5.13354E+17,Positive,80
5.13354E+17,Positive,80
5.13354E+17,Neutral,80
5.13354E+17,Negative,77
5.13354E+17,Positive,80
5.13354E+17,Neutral,81
5.13354E+17,Neutral,79
5.13354E+17,Neutral,79
5.13354E+17,Negative,82
5.13354E+17,Neutral,82
5.13354E+17,Neutral,80
5.13354E+17,Neutral,82
5.13354E+17,Neutral,81
5.13354E+17,Neutral,82
5.13354E+17,Neutral,80
5.13354E+17,Negative,82
5.13354E+17,Positive,80
5.13354E+17,Negative,79
5.13354E+17,Positive,80
5.13354E+17,Positive,80
5.13354E+17,Positive,78
5.13354E+17,Neutral,78
5.13354E+17,Neutral,78
5.13354E+17,Negative,80
5.13354E+17,Negative,82
5.13354E+17,Neutral,77
5.13354E+17,Positive,77
5.13354E+17,Positive,80
5.13354E+17,Neutral,80
5.13354E+17,Positive,80
5.13354E+17,Positive,79
5.13355E+17,Negative,79
5.13355E+17,Neutral,82
5.13355E+17,Neutral,78
5.13355E+17,Neutral,80
5.13355E+17,Negative,82
5.13355E+17,Neutral,80
5.13355E+17,Negative,77
5.13355E+17,Neutral,80
5.13355E+17,Positive,77
5.13355E+17,Positive,79
5.13355E+17,Positive,78
5.13355E+17,Positive,78
5.13355E+17,Neutral,82
5.13355E+17,Negative,77
5.13355E+17,Negative,79
5.13355E+17,Neutral,81
5.13355E+17,Negative,80
5.13355E+17,Neutral,77
5.13355E+17,Negative,80
5.13355E+17,Positive,80
5.13355E+17,Positive,81
5.13355E+17,Positive,82
5.13355E+17,Positive,80
5.13355E+17,Negative,80
5.13355E+17,Neutral,79
5.13355E+17,Negative,82
5.13355E+17,Positive,80
5.13355E+17,Negative,79
5.13355E+17,Neutral,81
5.13355E+17,Negative,80
5.13355E+17,Positive,82
5.13355E+17,Neutral,82
5.13355E+17,Neutral,80
5.13355E+17,Positive,82
5.13355E+17,Negative,80
5.13356E+17,Neutral,82
5.13356E+17,Neutral,78
5.13356E+17,Negative,80
5.13356E+17,Neutral,80
5.13356E+17,Positive,77
5.13356E+17,Neutral,78
5.13356E+17,Neutral,80
5.13356E+17,Neutral,77
5.13356E+17,Negative,82
5.13356E+17,Positive,77
5.13356E+17,Positive,78
5.13356E+17,Neutral,80
5.13356E+17,Neutral,80
5.13356E+17,Neutral,79
5.13356E+17,Negative,78
5.13356E+17,Neutral,81
5.13356E+17,Negative,80
5.13356E+17,Positive,81
5.13356E+17,Neutral,82
5.13356E+17,Positive,77
5.13356E+17,Neutral,80
5.13356E+17,Negative,80
5.13356E+17,Neutral,80
5.13356E+17,Positive,82
5.13356E+17,Neutral,80
5.13356E+17,Negative,81
5.13356E+17,Neutral,79
5.13356E+17,Positive,82
5.13356E+17,Negative,80
5.13356E+17,Neutral,79
5.13356E+17,Positive,80
5.13356E+17,Negative,82
5.13357E+17,Positive,82
5.13357E+17,Positive,80
5.13357E+17,Neutral,82
5.13357E+17,Negative,80
5.13357E+17,Neutral,78
5.13357E+17,Positive,80
5.13357E+17,Positive,77
5.13357E+17,Positive,80
5.13357E+17,Neutral,77
5.13357E+17,Neutral,78
5.13357E+17,Positive,80
5.13357E+17,Positive,77
5.13357E+17,Negative,82
5.13357E+17,Positive,80
5.13357E+17,Negative,78
5.13357E+17,Positive,82
5.13357E+17,Positive,80
5.13357E+17,Neutral,77
5.13357E+17,Positive,80
5.13357E+17,Neutral,80
5.13357E+17,Positive,80
5.13357E+17,Neutral,80
5.13357E+17,Negative,79
5.13357E+17,Neutral,77
5.13357E+17,Positive,79
5.13357E+17,Positive,77
5.13357E+17,Positive,80
5.13357E+17,Positive,82
5.13357E+17,Negative,79
5.13357E+17,Neutral,81
5.13357E+17,Neutral,80
5.13357E+17,Positive,80
5.13357E+17,Neutral,80
5.13358E+17,Positive,81
5.13358E+17,Positive,80
5.13358E+17,Neutral,80
5.13358E+17,Neutral,82
5.13358E+17,Positive,82
5.13358E+17,Positive,80
5.13358E+17,Neutral,81
5.13358E+17,Negative,79
5.13358E+17,Neutral,82
5.13358E+17,Neutral,80
5.13358E+17,Neutral,80
5.13358E+17,Positive,78
5.13358E+17,Positive,80
5.13358E+17,Neutral,82
5.13358E+17,Positive,80
5.13358E+17,Positive,80
5.13358E+17,Positive,80
5.13358E+17,Neutral,82
5.13358E+17,Neutral,78
5.13358E+17,Neutral,77
5.13358E+17,Negative,77
5.13358E+17,Neutral,78
5.13358E+17,Negative,80
5.13358E+17,Positive,77
5.13358E+17,Neutral,82
5.13358E+17,Neutral,77
5.13358E+17,Neutral,80
5.13358E+17,Neutral,79
5.13358E+17,Positive,79
5.13358E+17,Neutral,82
5.13358E+17,Neutral,79
5.13358E+17,Negative,82
5.13358E+17,Neutral,80
5.13358E+17,Neutral,80
5.13358E+17,Neutral,81
5.13358E+17,Neutral,78
5.13358E+17,Positive,80
5.13359E+17,Neutral,77
