"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
159,"Darren","not vetted",NA,"not vetted",159,"ALVES R;SILVA V;TROVAO J;MOURAO J;DIAS T;ALVES A;LUCENA R;BARBOZA P;VIEIRA W;SOUTO W",2014,"STUDENTS ATTITUDES TOWARD AND KNOWLEDGE ABOUT SNAKES IN THE SEMIARID REGION OF NORTHEASTERN BRAZIL","JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE","10",NA,NA,"10.1186/1746-4269-10-30","BACKGROUND: HUMANS IN VARIOUS CULTURES HAVE FEARED SNAKES, PROVOKING AN AVERSION AND PERSECUTION THAT HINDERS CONSERVATION EFFORTS FOR THESE REPTILES. SUCH FACT SUGGESTS THAT CONSERVATION STRATEGIES FOR SNAKES SHOULD CONSIDER THE INTERACTIONS AND PERCEPTIONS OF THE LOCAL POPULATION TOWARDS THESE ANIMALS. THE AIM OF THIS STUDY WAS TO INVESTIGATE STUDENTS' PERCEPTION OF SNAKES AND IF ATTITUDES AND KNOWLEDGE MAY DIFFER ACCORDING TO GENDER AND LOCAL RESIDENCE (URBAN OR RURAL). METHODS: DATA WAS COLLECTED IN THE SECOND HALF OF 2012 AND CONSISTED OF QUESTIONNAIRES APPLIED TO 108 STUDENTS IN THE BASIC EDUCATION SCHOOL IN THE MUNICIPALITY OF SUM, LOCATED IN THE SEMIARID REGION OF NORTHEASTERN BRAZIL. RESULTS: THE MALE RESPONDENTS RECOGNIZED MORE SPECIES THAN FEMALE DID. PART OF THE STUDENTS AFFIRMED TO HAVE A FEAR OF SNAKES, ESPECIALLY WOMEN. NEARLY HALF OF RESPONDENTS (49\%) SHOWED NEGATIVE BEHAVIOUR TOWARDS THESE ANIMALS, REFLECTING THE INFLUENCE OF POTENTIAL RISK AND MYTHS ASSOCIATED WITH SNAKES, AND SUPPORTED BY A LIMITED KNOWLEDGE ABOUT THESE ANIMALS AND THEIR ECOLOGICAL AND UTILITARIAN ROLE. WE FIND THAT THE RURAL STUDENTS RECOGNIZED SIGNIFICANTLY MORE SPECIES THAN THE URBAN STUDENTS. CONCLUSIONS: OUR RESULTS POINT TO THE NEED FOR EDUCATIONAL INTERVENTIONS IN ORDER TO INCREASE KNOWLEDGE ABOUT THE POSITIVE ASPECTS ASSOCIATED WITH SNAKES, SEEKING TO MINIMIZE THE INFLUENCE OF MYTHS AND BELIEFS THAT CONTRIBUTE TO A STRONG AVERSION TO SNAKES BY THE LOCALS. CONSERVATION STRATEGIES SHOULD THEREFORE ENGAGE STUDENTS BUT ALSO TEACHERS, WHO ARE KEY INDIVIDUALS IN THE PROCESS."
160,"Darren","not vetted",NA,"not vetted",160,"POWERS K;MENGAK M;SHEEHY R;FORD W;REYNOLDS R",2020,"BOT FLY PARASITISM OF ALLEGHENY WOODRATS NEOTOMA MAGISTER IN VIRGINIA","AMERICAN MIDLAND NATURALIST","184","62-72","62-72","10.1637/0003-0031-184.1.62","THE ALLEGHENY WOODRAT (NEOTOMA MAGISTER) IS A SPECIES OF HIGH CONSERVATION CONCERN AND RELATIVELY WELL-STUDIED WITH RESPECT TO HABITAT USE ASSOCIATIONS, FOOD HABITS, CONSERVATION GENETICS, AND POPULATION TRENDS. HOWEVER, WITH THE EXCEPTION OF RACCOON ROUNDWORM (BAYLISASCARIS PROEYONIS) OCCURRENCE AND ETIOLOGY IN WOODRATS, MOST DISEASE AND PARASITE ECOLOGY ASPECTS FOR THE WOODRAT ARE UNKNOWN. HEREIN, WE EXAMINED THE PREVALENCE OF BOT FLIES (CUTEREBRA) OVER NEARLY THREE DECADES OF WOODRAT SURVEYS (1990-2018) IN THE CENTRAL APPALACHIAN MOUNTAINS OF WESTERN VIRGINIA. WE USE GENETIC ANALYSES TO IDENTIFY RECENT BOT FLY SPECIMEN COLLECTIONS FRONT A WOODRAT CAPTURED IN 2017. THOUGH HIGHLY VARIABLE FRONT YEAR TO YEAR, THE OVERALL PREVALENCE OF PARASITISM WAS LOW (TYPICALLY < 4\% OF CAPTURES). AS SUCH, BOT FLIES DO NOT APPEAR TO BE A WIDESPREAD PARASITIC BURDEN TO ALLEGHENY WOODRATS IN VIRGINIA. GENETIC ANALYSIS OF FOUR COLLECTED BOT FLY LARVAE WAS INCONCLUSIVE, AS THE GENETIC SIGNATURE OF THESE WOODRAT BOTS DID NOT MATCH ANY OF THE SIX BOT SPECIES KNOWN TO PARASITIZE RODENTS AND LAGOMORPHS IN THE EASTERN UNITED STATES. FURTHER COLLECTIONS AND GENETIC ANALYSES WILL BE NEEDED TO DETERMINE IF THE GENETIC DATABASE IS INCOMPLETE OR INCORRECT, OR IF OUR FIND IS A NEW SPECIES OF BOT FLY NOT YET TAXONOMICALLY RECOGNIZED."
163,"Darren","not vetted",NA,"not vetted",163,"THANT Z;MAY R;ROSKAFT E",NA,"EFFECT OF HUMANELEPHANT CONFLICT ON LOCAL ATTITUDES TOWARD THE CONSERVATION OF WILD ASIAN ELEPHANTS IN MYANMAR","HUMAN DIMENSIONS OF WILDLIFE",NA,NA,NA,"10.1080/10871209.2022.2134524","THE STUDY OF ATTITUDES TOWARD WILD ELEPHANTS AND HUMAN-ELEPHANT CONFLICT (HEC) IS VITAL TO UNDERSTANDING WHAT ATTITUDES ARE HELD BY LOCAL PEOPLE AND HOW TO INCORPORATE THEM INTO WILD ELEPHANT CONSERVATION. THIS STUDY INVESTIGATED THE INTERLINKAGES BETWEEN THE HEC EXPERIENCE AND LOCAL PEOPLE'S ATTITUDES TOWARD THE CONSERVATION OF WILD ELEPHANTS AND WHICH EXPLORATORY FACTORS INFLUENCE THESE ATTITUDES. WE USED A BAYESIAN BELIEF NETWORK (BBN) FRAMEWORK TO HIGHLIGHT THE INTERLINKAGES BETWEEN HEC AND PEOPLE'S ATTITUDES. THE BASIC BBN MODEL INDICATED THAT HEC WAS CENTRAL IN DETERMINING THE ATTITUDES OF LOCAL PEOPLE. ALTHOUGH PEOPLE GENERALLY HOLD POSITIVE ATTITUDES TOWARD ELEPHANTS, PEOPLE SUPPORT HAVING ELEPHANTS IN THE COUNTRY BUT NOT IN THEIR OWN REGIONS. CONSERVATION WILLINGNESS WAS NOT OBVIOUS DUE TO THE LACK OF DELIBERATE ASSISTANCE FROM THE GOVERNMENT TO THE AFFECTED COMMUNITIES. WE SUGGEST IMPLEMENTING EDUCATION PROGRAMS TO PROMOTE LOCAL AWARENESS OF CONFLICT MITIGATION TECHNIQUES."
164,"Darren","not vetted",NA,"not vetted",164,"MELLIN C;THOMPSON A;JONKER M;EMSLIE M",2019,"CROSSSHELF VARIATION IN CORAL COMMUNITY RESPONSE TO DISTURBANCE ON THE GREAT BARRIER REEF","DIVERSITY-BASEL","11",NA,NA,"10.3390/d11030038","CHANGES IN CORAL REEF HEALTH AND STATUS ARE COMMONLY REPORTED USING HARD CORAL COVER, HOWEVER SUCH CHANGES MAY ALSO LEAD TO SUBSTANTIAL SHIFTS IN CORAL COMMUNITY COMPOSITION. HERE WE ASSESS THE EXTENT TO WHICH CORAL COMMUNITIES DEPARTED FROM THEIR PRE-DISTURBANCE COMPOSITION FOLLOWING DISTURBANCE (DISASSEMBLY), AND REASSEMBLED DURING RECOVERY (REASSEMBLY) ALONG AN ENVIRONMENTAL GRADIENT ACROSS THE CONTINENTAL SHELF ON AUSTRALIA'S GREAT BARRIER REEF. WE SHOW THAT FOR SIMILAR DIFFERENCES IN CORAL COVER, BOTH DISASSEMBLY AND REASSEMBLY WERE GREATER ON INSHORE REEFS THAN MID- OR OUTER-SHELF REEFS. THIS PATTERN WAS MOSTLY EXPLAINED BY SPATIAL VARIATION IN THE PRE-DISTURBANCE COMMUNITY COMPOSITION, OF WHICH 28\% WAS ASSOCIATED WITH CHRONIC STRESSORS RELATED TO WATER QUALITY (E.G., LIGHT ATTENUATION, CONCENTRATIONS OF SUSPENDED SEDIMENTS AND CHLOROPHYLL). TROPICAL CYCLONES EXACERBATED THE MAGNITUDE OF COMMUNITY DISASSEMBLY, BUT DID NOT VARY SIGNIFICANTLY AMONG SHELF POSITIONS. ON THE OUTER SHELF, THE MAIN INDICATOR TAXA (TABULATE ACROPORA) WERE MOSTLY RESPONSIBLE FOR COMMUNITY DISSIMILARITY, WHEREAS CONTRIBUTION TO DISSIMILARITY WAS DISTRIBUTED ACROSS MANY TAXA ON THE INNER SHELF. OUR RESULTS HIGHLIGHT THAT COMMUNITY DYNAMICS ARE NOT WELL CAPTURED BY AGGREGATED INDICES SUCH AS CORAL COVER ALONE, AND THAT THE RESPONSE OF ECOLOGICAL COMMUNITIES TO DISTURBANCE DEPENDS ON THEIR COMPOSITION AND EXPOSURE TO CHRONIC STRESSORS."
166,"Darren","not vetted",NA,"not vetted",166,"GONCALVES C;RODRIGUEZ-CASTRO K;DIB L;BARBOSA A;MOSCHINI P",2022,"NONINVASIVE GENETIC SAMPLING REVEALS A HABITAT USE EXTENSION OF CHRYSOCYON BRACHYURUS AND LEOPARDUS GUTTULUS INSIDE A PROTECTED AREA OF SOUTHEASTERN BRAZIL","BIOTA NEOTROPICA","22",NA,NA,"10.1590/1676-0611-BN-2022-1346","ANTHROPOGENIC ACTIVITIES HAVE MODIFIED LANDSCAPES LEADING TO ENVIRONMENTAL DAMAGES AND TO A THREATENED BIODIVERSITY. AS A RESULT, PROTECTED AREAS HAVE BECOME THE LAST REFUGE FOR MANY SPECIES. PROTECTED AREAS SURROUNDED BY A HIGHLY MODIFIED LANDSCAPE MAY ACCUMULATE SPECIES, ESPECIALLY LARGE MAMMALS, WHICH MAY ALTER THEIR HABITUAL HABITAT USE. HERE WE USED NON-INVASIVE DNA ANALYSIS, MOLECULAR SPECIES IDENTIFICATION, AND LANDSCAPE ANALYSES TO ASSESS THE HABITAT USE OF CARNIVORE SPECIES IN AN ISOLATED PROTECTED AREA, ITATIAIA NATIONAL PARK (PNI). TWO SPECIES WERE BY FAR THE MOST SAMPLED WITHIN PNI, CHRYSOCYON BRACHYURUS AND LEOPARDUS GUTTULUS. THE SPATIAL DISTRIBUTION OF EACH SPECIES WAS ASSESSED TO THE FOLLOWING LANDSCAPE VARIABLES: ALTITUDE; LAND USE/LAND COVER; SLOPE AND EUCLIDEAN DISTANCES FROM WATER AND FROM URBAN BUILDINGS. THE HABITAT USE OF C. BRACHYURUS AND L. GUTTULUS WAS RELATED TO ALTITUDE AND LAND USE/LAND COVER. WE TESTED WHETHER THERE WERE DIFFERENCES IN THE ENVIRONMENTAL INDICATORS CONSIDERING BOTH SPECIES, WHICH SHOWED THAT HIGHER ALTITUDES, FOREST AND/OR GRASSLAND FORMATION WERE INDEED ASSOCIATED WITH THEM. WE HIGHLIGHTED THE UNPRECEDENTED PRESENCE OF BOTH SPECIES AT ALTITUDES UP TO 2,631 METERS. OUR RESULTS SUGGEST A HABITAT USE EXTENSION FOR BOTH SPECIES INSIDE THE PNI THAT COULD BE A CONSEQUENCE OF THE HIGHLY MODIFIED LANDSCAPE WHERE PNI IS INSERTED. THEREFORE, THE RESULTS CAN BE HELPFUL FOR BETTER UNDERSTANDING THE SPECIES DYNAMICS AND THEIR CONSERVATION IN THE FACE OF LANDSCAPE CHANGES. FURTHER, THIS STUDY MAY BE OF HELP FOR MANAGEMENT AND CONSERVATION POLICIES OF THIS EMBLEMATIC PROTECTED AREA."
170,"Darren","not vetted",NA,"not vetted",170,"SUNG Y;TSE I;YU Y",2018,"POPULATION TRENDS OF THE BLACKFACED SPOONBILL PLATALEA MINOR ANALYSIS OF DATA FROM INTERNATIONAL SYNCHRONISED CENSUSES","BIRD CONSERVATION INTERNATIONAL","28","157-167","157-167","10.1017/S0959270917000016","LONG-TERM POPULATION MONITORING IS CRUCIAL TO EVALUATE THE EFFECTIVENESS OF CONSERVATION EFFORTS. SYSTEMATIC SURVEYS OF THE ENDANGERED BLACK-FACED SPOONBILL PLATALEA MINOR, THE RAREST SPOONBILL SPECIES GLOBALLY, ARE NOT POSSIBLE DURING THE BREEDING SEASON AS THE LARGEST BREEDING GROUNDS ARE INACCESSIBLE TO SURVEYORS. INSTEAD, WE HAVE EXAMINED POPULATION TREND IN THIS SPECIES DURING THE WINTER BY UTILISING A DATASET OF SYNCHRONISED SURVEYS CONDUCTED ANNUALLY ACROSS 42 SITES BETWEEN 1997 AND 2014. WE FOUND THAT THE GLOBAL POPULATION HAS INCREASED FROM 535 INDIVIDUALS IN 1997 TO 2,726 IN 2014, AN ANNUAL INCREASE OF 8.0\%. POPULATION INCREASES WERE MORE PRONOUNCED IN PROTECTED SITES AND SITES WITH LOW LEVELS OF HUMAN DISTURBANCE, INDICATING THAT CONTROL OF HUMAN DISTURBANCE IS CRUCIAL FOR CONSERVATION IN THIS SPECIES. IT IS OF CONCERN THAT THE WINTERING POPULATIONS ARE HIGHLY CLUMPED AND THE TWO LARGEST POPULATIONS HAVE CEASED TO INCREASE SINCE 2012; RESEARCH TO INVESTIGATE THE UNDERLYING CAUSES IS URGENTLY NEEDED. SYNCHRONISED SURVEYS IN ALL KNOWN WINTERING SITES SHOULD BE CONTINUED TO PROVIDE UP-TO-DATE DATA ON THE GLOBAL POPULATION OF THIS ENDANGERED SPECIES."
171,"Darren","not vetted",NA,"not vetted",171,"KILPATRICK A;PETERS R;DUPUIS M;DASZAK P;MARRA P;KRAMER L",2013,"PREDICTED AND OBSERVED MORTALITY FROM VECTORBORNE DISEASE IN WILDLIFE WEST NILE VIRUS AND SMALL SONGBIRDS","BIOLOGICAL CONSERVATION","165","79-85","79-85","10.1016/j.biocon.2013.05.015","NUMEROUS DISEASES OF WILDLIFE HAVE RECENTLY EMERGED DUE TO TRADE AND TRAVEL. HOWEVER, THE IMPACT OF DISEASE ON WILD ANIMAL POPULATIONS HAS BEEN NOTORIOUSLY DIFFICULT TO DETECT AND DEMONSTRATE, DUE TO PROBLEMS OF ATTRIBUTION AND THE RAPID DISAPPEARANCE OF BODIES AFTER DEATH. DETERMINING THE MAGNITUDE OF AVIAN MORTALITY FROM WEST NILE VIRUS (WNV) IS EMBLEMATIC OF THESE CHALLENGES. ALTHOUGH CORRELATIONAL ANALYSES HAVE SHOWN POPULATION DECLINES COINCIDENT WITH THE ARRIVAL OF THE VIRUS, STRONG INFERENCE OF WNV AS A CAUSE OF MORTALITY OR A POPULATION DECLINE REQUIRES ADDITIONAL EVIDENCE. WE SHOW HOW INTEGRATING FIELD DATA ON MOSQUITO FEEDING PATTERNS, AVIAN ABUNDANCE, AND SEROPREVALENCE CAN BE USED TO PREDICT RELATIVE MORTALITY FROM VECTOR-BORNE PATHOGENS. WE ILLUSTRATE THE METHOD WITH A CASE STUDY ON WNV IN THREE SPECIES OF SMALL SONGBIRDS, TUFTED TITMOUSE (BAEOLOPHUS BICOLOR), CAROLINA WRENS (THRYOTHORUS LUDOVICIANUS), AND NORTHERN CARDINALS (CARDINALIS CARDINALIS). WE THEN DETERMINED MORTALITY, INFECTIOUSNESS, AND BEHAVIORAL RESPONSE OF WRENS AND TITMOUSE FOLLOWING INFECTION WITH WNV IN LABORATORY EXPERIMENTS AND COMPARED THEM TO A PREVIOUS STUDY ON WNV MORTALITY IN CARDINALS. IN AGREEMENT WITH PREDICTIONS, WE FOUND TITMOUSE HAD THE HIGHEST MORTALITY FROM WNV INFECTION, WITH 100\% OF 11 BIRDS PERISHING WITHIN 7 DAYS AFTER INFECTION. MORTALITY IN WRENS WAS SIGNIFICANTLY LOWER AT 27\% (3/11), BUT STILL SUBSTANTIAL. VIREMIA PROFILES INDICATED THAT BOTH SPECIES WERE HIGHLY INFECTIOUS FOR WNV AND COULD PLAY ROLES IN WNV AMPLIFICATION. THESE FINDINGS SUGGEST THAT WNV MAY BE KILLING MANY SMALL-BODIED BIRDS, DESPITE THE ABSENCE OF LARGE NUMBERS OF DEAD BIRDS BEING OBSERVED AND TESTING POSITIVE FOR WNV. MORE BROADLY, THEY ILLUSTRATE THE UTILITY OF A FRAMEWORK FOR PREDICTING RELATIVE MORTALITY IN HOSTS FROM VECTOR-BORNE DISEASE. (C) 2013 ELSEVIER LTD. ALL RIGHTS RESERVED."
174,"Darren","not vetted",NA,"not vetted",174,"SANTANGELI A;GIRARDELLO M",2021,"THE REPRESENTATION POTENTIAL OF RAPTORS FOR GLOBALLY IMPORTANT NATURE CONSERVATION AREAS","ECOLOGICAL INDICATORS","124",NA,NA,"10.1016/j.ecolind.2021.107434","STEMMING FROM A PERVASIVE LACK OF KNOWLEDGE ON BIODIVERSITY, IMPORTANT AREAS FOR CONSERVATION ARE TYPICALLY IDENTIFIED USING A SUBSET OF WELL KNOWN SPECIES, COMMONLY TERMED SURROGATE OR INDICATOR GROUPS. BIRDS HAVE BEEN COMMONLY USED AS BIODIVERSITY SURROGATES DUE TO THE GOOD LEVEL OF KNOWLEDGE ON THEIR TAXONOMY, ECOLOGY AND DISTRIBUTION. RAPTORS IN PARTICULAR HAVE BEEN OFTEN PROPOSED AS AN EFFECTIVE SURROGATE FOR OTHER BIODIVERSITY BASED ON THEIR DIETARY DIVERSITY, BEING AT THE TOP OF THE FOOD CHAIN, THEIR PREFERENCE FOR HIGHLY PRODUCTIVE AREAS, THEIR GENERALLY THREATENED STATUS AND HIGH PUBLIC APPEAL. HOWEVER, SO FAR THE SURROGACY EFFECTIVENESS OF RAPTORS HAS BEEN LARGELY STUDIED LOCALLY OR USING A NARROW SELECTION OF SURROGATE AND SURROGATED TAXA. HERE WE USE A SPATIAL CONSERVATION PLANNING TOOL TO QUANTIFY THE SURROGACY PERFORMANCE OF RAPTORS, OVERALL AND BY DIFFERENT RAPTOR GROUPS (HAWKS AND EAGLES, FALCONS, VULTURES, OWLS) TO REPRESENT IMPORTANT BIODIVERSITY AREAS (SUCH AS IUCN PROTECTED AREAS AND KEY BIODIVERSITY AREAS), WILDERNESS AREAS AND THE WORLDS ECOREGIONS. WE COMPARED THE ABOVE SURROGACY PERFORMANCE WITH THAT OF ALL OTHER NON-RAPTOR AVIAN SPECIES. WE SHOW THAT RAPTORS PERFORM MARGINALLY WORSE THAN ALL OTHER AVIAN SPECIES IN REPRESENTING IMPORTANT BIODIVERSITY AREAS AND ECOREGIONS. HOWEVER, RAPTORS REPRESENTATION FOR WILDERNESS AREAS WAS SIMILAR OR SLIGHTLY BETTER COMPARED TO THAT OF USING ALL NON-RAPTOR BIRDS. WE ALSO REPORT A LARGE VARIATION IN THE REPRESENTATION PERFORMANCE BY THE FOUR RAPTOR GROUPS. FALCONS HAD A PARTICULARLY HIGH POTENTIAL IN REPRESENTING PROTECTED AREAS AND WILDERNESS AREAS, EQUALING OR LARGELY SURPASSING THE REPRESENTATION POTENTIAL PROVIDED BY ALL RAPTORS AND ALL OTHER NON-RAPTOR BIRDS. OVERALL, THE RESULTS SUGGEST THAT RAPTORS, AND PARTICULARLY FALCONS, CAN PERFORM RELATIVELY WELL IN REPRESENTING SOME IMPORTANT AREAS FOR CONSERVATION, SUCH AS PROTECTED AREAS AND WILDERNESS AREAS, BUT ARE RELATIVELY POOR SURROGATES FOR KEY BIODIVERSITY AREAS AND ECOREGIONS. THESE RATHER CONTRASTING RESULTS CALL FOR CAUTION ON THE USE OF RAPTORS AS GLOBAL SURROGATES OF WIDER BIODIVERSITY."
176,"Darren","not vetted",NA,"not vetted",176,"GERBER B;KENDALL W",2016,"CONSIDERING TRANSIENT POPULATION DYNAMICS IN THE CONSERVATION OF SLOW LIFEHISTORY SPECIES AN APPLICATION TO THE SANDHILL CRANE","BIOLOGICAL CONSERVATION","200","228-239","228-239","10.1016/j.biocon.2016.06.014","THE IMPORTANCE OF TRANSIENT DYNAMICS OF STRUCTURED POPULATIONS IS INCREASINGLY RECOGNIZED IN ECOLOGY, YET THESE IMPLICATIONS ARE NOT LARGELY CONSIDERED IN CONSERVATION PRACTICES. WE INVESTIGATE TRANSIENT AND LONG-TERM POPULATION DYNAMICS TO DEMONSTRATE THE PROCESS AND UTILITY OF INCORPORATING TRANSIENT DYNAMICS INTO CONSERVATION RESEARCH AND TO BETTER UNDERSTAND THE POPULATION MANAGEMENT OF SLOW LIFE-HISTORY SPECIES; THESE SPECIES CAN BE THEORETICALLY HIGHLY SENSITIVE TO SHORT-AND LONG-TERM TRANSIENT EFFECTS. WE ARE SPECIFICALLY INTERESTED IN THE EFFECTS OF ANTHROPOGENIC REMOVAL OF INDIVIDUALS FROM POPULATIONS, SUCH AS CAUSED BY HARVEST, POACHING, TRANSLOCATION, OR INCIDENTAL TAKE. WE USE THE SANDHILL CRANE (GRUS CANADENSIS) AS AN EXEMPLAR SPECIES; IT IS LONG-LIVED, HAS LOW REPRODUCTION, LATE MATURITY, AND MULTIPLE POPULATIONS ARE SUBJECT TO SPORT HARVEST. WE FOUND SANDHILL CRANES TO HAVE EXTREMELY HIGH POTENTIAL, BUT LOW LIKELIHOOD FOR TRANSIENT DYNAMICS, EVEN WHEN THE POPULATION IS BEING HARVESTED. THE TYPICALLY LOW POPULATION GROWTH RATE OF SLOW LIFE-HISTORY SPECIES APPEARS TO BUFFER AGAINST MANY PERTURBATIONS CAUSING LARGE TRANSIENT EFFECTS. TRANSIENT DYNAMICS WILL DOMINATE POPULATION TRAJECTORIES OF THESE SPECIES WHEN STAGE STRUCTURES ARE HIGHLY BIASED TOWARDS THE YOUNGER AND NON-REPRODUCING INDIVIDUALS, A SITUATION THAT MAY BE RARE IN ESTABLISHED POPULATIONS OF LONG-LIVED ANIMALS. HOWEVER, SHORT-TERM TRANSIENT POPULATION GROWTH CAN BE HIGHLY SENSITIVE TO VITAL RATES THAT ARE RELATIVELY INSENSITIVE UNDER EQUILIBRIUM, SUGGESTING THAT STAGE STRUCTURE SHOULD BE KNOWN IF PERTURBATION ANALYSIS IS USED TO IDENTIFY EFFECTIVE CONSERVATION STRATEGIES. FOR POPULATIONS OF SLOW LIFE-HISTORY SPECIES THAT ARE NOT PRONE TO LARGE PERTURBATIONS TO THEIR MOST PRODUCTIVE INDIVIDUALS, POPULATION GROWTH MAY BE APPROXIMATED BY EQUILIBRIUM DYNAMICS. (C) 2016 ELSEVIER LTD. ALL RIGHTS RESERVED."
177,"Darren","not vetted",NA,"not vetted",177,"KHANYARI M;MILNER-GULLAND E;OYANEDEL H;SINGH N;ROBINSON A;MORGAN E",2022,"INVESTIGATING PARASITE DYNAMICS OF MIGRATORY UNGULATES FOR SUSTAINING HEALTHY POPULATIONS APPLICATION TO CRITICALLYENDANGERED SAIGA ANTELOPES SAIGA TATARICA","BIOLOGICAL CONSERVATION","266",NA,NA,"10.1016/j.biocon.2022.109465","CONTACT BETWEEN WILD AND DOMESTIC UNGULATES IS INCREASING ACROSS RANGELANDS, ENABLING DISEASE CO-TRANSMISSION. DISEASE MANAGEMENT IS DIFFICULT GIVEN UNCERTAINTIES IN COMPLEX SYSTEM BEHAVIOR, LIMITED EMPIRICAL DATA, AND LOGISTICAL OBSTACLES TO INTERVENTIONS. WE STUDIED GASTROINTESTINAL NEMATODE (GIN) TRANSMISSION IN A RANGELAND SHARED BY BOTH LIVESTOCK AND THE CRITICALLY-ENDANGERED MIGRATORY SAIGA ANTELOPE, SAIGA TATARICA, IN ORDER TO MODEL INFECTION DYNAMICS UNDER CURRENT AND PLAUSIBLE FUTURE SCENARIOS OF INCREASING LIVESTOCK NUMBERS, CLIMATE CHANGE AND ANTI-HELMINTH TREATMENTS. OUR MODEL WAS PARAMETERISED FOR TRICHOSTRONGYLID GIN - A CAUSE OF MORTALITY AND MORBIDITY IN UNGULATES GLOBALLY -USING DATA ON OBSERVED FAECAL NEMATODE EGG OUTPUT AND HOST NUMBERS AND DISTRIBUTION. RESULTS SHOWED THAT SEASONAL SAIGA MIGRATION LEADS TO ASYMMETRY IN PARASITE TRANSMISSION, WITH THE MAJORITY OF GIN ACQUIRED BY SAIGAS IN THEIR AUTUMN AND WINTER RANGE THROUGH PRIOR PASTURE CONTAMINATION FROM LIVESTOCK. CONSEQUENTLY, REDUCING PARASITE BURDENS IN LIVESTOCK EARLY IN THE SEASON IN THESE AREAS COULD DISPRO-PORTIONATELY REDUCE CROSS-TRANSMISSION TO SAIGAS. EARLY-SEASON GIN SUPPRESSION IN LIVESTOCK IN THE SAIGA'S SPRING AND SUMMER RANGE WAS PREDICTED TO HAVE WEAKER EFFECT ON PARASITE TRANSMISSION TO SAIGAS BUT REDUCES INFECTIONS DURING THE CALVING PERIOD, POTENTIALLY INCREASING POPULATION HEALTH AND RESILIENCE AT THIS CRITICAL TIME. OPTIMALLY TIMED TREATMENTS COULD OFFSET THE EFFECTS OF INCREASING LIVESTOCK NUMBERS ON GIN INFECTION PRESSURE, WHILE CLIMATE WARMING HAD ONLY MARGINAL IMPACTS ON GIN TRANSMISSION UNDER ALL SCENARIOS. OUR FINDINGS COULD SUPPORT BETTER UNDERSTANDING AND MITIGATION OF FACTORS AFFECTING SAIGA HEALTH AND RURAL LIVELIHOODS. OUR APPROACH IS TRANSFERABLE TO OTHER SYSTEMS, PARTICULARLY THOSE WITH MIGRATORY HOSTS."
178,"Darren","not vetted",NA,"not vetted",178,"ROMANO A;SALVIDIO S;MONGILLO S",2014,"IMPORTANCE OF A TRADITIONAL IRRIGATION SYSTEM IN AMPHIBIAN CONSERVATION IN THE CINQUE TERRE NATIONAL PARK NW ITALY","JOURNAL FOR NATURE CONSERVATION","22","445-452","445-452","10.1016/j.jnc.2014.04.003","IN MEDITERRANEAN AGRICULTURAL LANDSCAPES THE IMPACT OF IRRIGATION ON BIODIVERSITY, AND IN PARTICULAR ON WILDLIFE, REMAINS CONTROVERSIAL. THIS STUDY INVESTIGATED THE ROLE OF TRADITIONAL IRRIGATION IN THE CONSERVATION OF AMPHIBIANS IN THE SMALLEST AND MOST DENSELY POPULATED NATIONAL PARK IN ITALY, THE CINQUE TERRE NATIONAL PARK (CTNP). THE COASTLINE IN THIS AREA IS SO STEEP THAT DRY STONE WALLS WERE BUILT TO CREATE ARABLE LAND SURFACES, IRRIGATED BY WATER STORED IN SMALL OPEN TANKS. AN ALMOST COMPLETE CENSUS OF THESE TANKS AND A SURVEY OF AMPHIBIAN POPULATIONS IN NATURAL AND ARTIFICIAL HABITATS WERE UNDERTAKEN FROM 2009 TO 2012. A TOTAL OF 58 WATER TANKS WERE CENSUSED, 12 OF THEM BEING EMPTY, DAMAGED OR ABANDONED. ALL THE TANKS CONTAINING WATER WERE BUILT IN CONCRETE AND HAD SMALL VOLUME CAPACITIES (MEAN = 3.6, RANGE 0.3-12.4 M(3)) BUT, OVERALL, HOSTED ALL THE SEVEN AQUATIC AMPHIBIAN SPECIES STILL PRESENT IN THE PARK'S NATURAL FRESHWATER HABITATS. AMPHIBIANS BRED IN 66\% OF THE TANKS STILL USED FOR IRRIGATION; LARGE TANKS WERE OCCUPIED MORE OFTEN THAN SMALL TANKS AND HOSTED A DIFFERENT, MORE SPECIES-RICH AMPHIBIAN COMMUNITY. THESE RESULTS HAVE MANAGEMENT IMPLICATIONS AND CONFIRM THAT, IN THE CTNP, EXTENSIVE AGRICULTURE AND BIODIVERSITY ARE COMPATIBLE, AND THAT MAINTAINING TRADITIONAL IRRIGATION SYSTEMS WILL BENEFIT AMPHIBIAN POPULATIONS, ESPECIALLY IN THE CASE OF DRIER CLIMATE SCENARIOS. (C) 2014 ELSEVIER GMBH. ALL RIGHTS RESERVED."
