"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
112,"Darren","not vetted",NA,"not vetted",112,"BROWN C;ABDULLAH S;MUMBY P",2015,"MINIMIZING THE SHORTTERM IMPACTS OF MARINE RESERVES ON FISHERIES WHILE MEETING LONGTERM GOALS FOR RECOVERY","CONSERVATION LETTERS","8","180-189","180-189","10.1111/conl.12124","MARINE RESERVES ARE A PROMISING TOOL FOR RECOVERING OVERFISHED ECOSYSTEMS. HOWEVER, RESERVES DESIGNED TO REBUILD PROFITS IN THE LONG-TERM MAY CAUSE SHORT-TERM LOSSES-A SERIOUS ISSUE IN REGIONS WHERE FISHERIES ARE KEY FOR FOOD SECURITY. WE EXAMINE THE TENSION BETWEEN THE LONG-TERM BENEFITS OF RESERVES AND SHORT-TERM LOSSES, USING A MULTISPECIES MODEL OF CORAL REEF FISHERIES. RESERVES DESIGNED TO MAXIMIZE LONG-TERM PROFITS CAUSED SIGNIFICANT SHORT-TERM LOSSES. WE MODEL SEVERAL POLICY SOLUTIONS, WHERE WE INCREMENTALLY INCREASED EITHER: THE NUMBER OF MONTHS PER YEAR THAT THE RESERVE IS CLOSED TO FISHING; THE SIZE OF THE RESERVE; OR THE NUMBER SPECIES PROTECTED WITHIN THE RESERVE. PROTECTING SPECIES SEQUENTIALLY, STARTING WITH THE MOST VALUED SPECIES, PROVIDED THE BEST OUTCOME IN THE SHORT-TERM WITH THE MOST RAPID RECOVERY OF PROFITS. SOLVING THE DILEMMA OF MEETING SHORT-AND LONG-TERM GOALS WILL ULTIMATELY IMPROVE THE EFFECTIVENESS OF MARINE RESERVES FOR MANAGING FISHERIES AND CONSERVING ECOSYSTEMS."
121,"Darren","not vetted",NA,"not vetted",121,"BOUCHARD C;TESSIER N;LAPOINTE F",2019,"WATERSHEDS INFLUENCE THE WOOD TURTLES GLYPTEMYS INSCULPTA GENETIC STRUCTURE","CONSERVATION GENETICS","20","653-664","653-664","10.1007/s10592-019-01169-1","THE WOOD TURTLE (GLYPTEMYS INSCULPTA) IS A FRESHWATER SPECIES ENDEMIC TO EASTERN NORTH AMERICA AND IS CURRENTLY LISTED AS ENDANGERED BY THE INTERNATIONAL UNION FOR CONSERVATION OF NATURE. WOOD TURTLE LOCAL POPULATIONS ARE CONSIDERED UNITS FOR THE SPECIES RECOVERY, AND ARE DEFINED AS DISCRETE INTERBREEDING POPULATIONS IN A DISTINCT WATERSHED; HOWEVER, THERE ARE NO STUDIES TO DATE SUPPORTING THIS DEFINITION. THE MAIN OBJECTIVE OF THIS PAPER WAS TO GENETICALLY CHARACTERIZE WOOD TURTLES FROM A NORTHERN PORTION OF THEIR RANGE, AND TEST AN ISOLATION-BY-WATERSHED HYPOTHESIS, THE FIRST OF ITS KIND AT SUCH A LARGE GEOGRAPHICAL SCALE. TURTLES WERE SAMPLED IN 24 WATERCOURSES FROM 12 DIFFERENT WATERSHEDS FOR A TOTAL OF 331 INDIVIDUALS, EACH GENOTYPED FOR NINE MICROSATELLITE LOCI. WITHIN EACH WATERSHED, GENETIC DIVERSITY WAS SIMILAR BETWEEN SITES, AND OBSERVED HETEROZYGOSITY RANGED FROM 0.677 TO 0.754. PARTIAL REDUNDANCY ANALYSES THEN CONFIRMED THAT WATERSHED ISOLATION CONTRIBUTED TO 18\% OF THE TOTAL OBSERVED GENETIC VARIATION, WHILE SPATIAL AUTOCORRELATION AND THE POST-GLACIAL EXPANSION MODEL DID NOT SIGNIFICANTLY EXPLAIN ANY VARIATION. CLUSTERING METHODS REVEALED SUBSTANTIAL SPATIAL GENETIC STRUCTURE, WITH SAMPLED GROUPS FALLING INTO TEN NESTED HIERARCHICAL CLUSTERS. WE RECOMMEND FURTHER CONSIDERATION OF THESE TEN CLUSTERS TO DETERMINE IF THEY MEET THE EVOLUTIONARY SIGNIFICANCE CRITERION TO BECOME DESIGNATABLE UNITS, WHOSE GENETIC STRUCTURES WERE INFLUENCED BY WATERSHED STRUCTURE."
124,"Darren","not vetted",NA,"not vetted",124,"BENITEZ-LOPEZ A;VINUELA J;MOUGEOT F;GARCIA J",2017,"A MULTISCALE APPROACH FOR IDENTIFYING CONSERVATION NEEDS OF TWO THREATENED SYMPATRIC STEPPE BIRDS","BIODIVERSITY AND CONSERVATION","26","63-83","63-83","10.1007/s10531-016-1222-7","HABITAT SELECTION IS AN INHERENTLY SCALE-SENSITIVE PROCESS IN WHICH DETECTED SELECTION PATTERNS FREQUENTLY DEPEND ON THE SCALE OF ANALYSIS EMPLOYED. WE USED A MULTI-SCALE MODELLING APPROACH TO IDENTIFY HOW THE DISTRIBUTIONS OF TWO SYMPATRIC BIRDS ARE SHAPED BY DIFFERENTIAL SELECTION AT THE LANDSCAPE, LAND USE AND MICROHABITAT SCALES AND BY HUMAN INFRASTRUCTURES AS POSSIBLE SOURCES OF DISTURBANCE. WE STUDIED TWO THREATENED STEPPE BIRDS, THE PIN-TAILED SANDGROUSE (PTS) AND BLACK-BELLIED SANDGROUSE (BBS) IN CENTRAL SPAIN. LAND USE GRADIENTS EXPLAINED MOST OF THE VARIATION IN PTS AND BBS OCCURRENCE, BUT THERE WAS CROSS-SCALE INTERDEPENDENCE BETWEEN THE LOWER (MICROHABITAT) AND UPPER (LANDSCAPE) SPATIAL SCALES FOR THE PTS. SYNERGIES BETWEEN THE THREE SCALES HIGHLIGHTED THE IMPORTANCE OF INTEGRATING HABITAT SCALES IN A SINGLE MODELLING FRAMEWORK. THE PROCESS OF HABITAT SELECTION WAS ALSO MODULATED BY HUMAN DISTURBANCE. BOTH SPECIES SELECTED PLOUGHS OF LARGE SIZE DISTANT FROM HOUSES, TRACKS AND OTHER INFRASTRUCTURES, ALTHOUGH BBS EXHIBITED BROADER HABITAT TOLERANCE THAN THE PTS, AND WAS MORE SENSITIVE TO HUMAN DISTURBANCE. AT MICROHABITAT SCALE, PTS SELECTED PLOUGHS WITH GREATER GREEN VEGETATION COVER AND INSECT ABUNDANCE AND FALLOWS WITH LOWER DRY VEGETATION COVER AND HEIGHT BUT GREATER STONE COVER. THIS MIGHT REFLECT A TRADE-OFF BETWEEN CAMOUFLAGE (VEGETATION AND STONE COVER FOR CONCEALMENT) AND VISIBILITY FOR PREDATOR DETECTION AND ESCAPE. PLOUGHS AND FALLOWS SHOULD BE MAINTAINED BY MEANS OF TRADITIONAL 2-YEAR ROTATIONS AND LOW MANAGEMENT DURING THE BREEDING SEASON. ONGOING URBANIZATION TRENDS AND INFRASTRUCTURE DEVELOPMENT INSIDE PROTECTED AREAS SHOULD BE LIMITED. MULTI-SCALE MODELS WERE KEY TO IDENTIFY SCALE-SPECIFIC FACTORS THAT DETERMINE SANDGROUSE HABITAT PREFERENCES AND CONSERVATION REQUIREMENTS AT APPROPRIATE LEVELS, AND ARE RECOMMENDED TO BETTER GUIDE REGIONAL AND LOCAL CONSERVATION EFFORTS OF THREATENED SPECIES."
130,"Darren","not vetted",NA,"not vetted",130,"ROGAN J",2021,"FIRST LOCALITY RECORD OF MELANISTIC ONCILLA LEOPARDUS TIGRINUS IN MONTEVERDE COSTA RICA","NEOTROPICAL BIOLOGY AND CONSERVATION","16","427-434","427-434","10.3897/neotropical.16.e65464","THE PERSISTENCE OF THE COAT COLOR POLYMORPHISM MELANISM HAS BEEN REPORTED FOR SEVERAL TROPICAL FELIDS, BUT ITS EVOLUTIONARY ADVANTAGES REMAIN AN ACTIVE AREA OF RESEARCH. FEW PUBLICATIONS HAVE EXPLORED MELANISM IN THE ELUSIVE SPECIES, ONCILLA (LEOPARDUS TIGRINUS) WITHIN THE NEOTROPICAL PART OF THEIR RANGE IN COSTA RICA. HEREIN, I PRESENT THE FIRST RECORD OF A MELANISTIC ONCILLA WITHIN THE MONTANE CLOUD FOREST OF MONTEVERDE, COSTA RICA. RECENT STUDIES HAVE FOUND SUPPORT FOR THEORIES (E.G. TEMPORAL SEGREGATION HYPOTHESIS AND GLOGER'S RULE) EXPLAINING THE ECOLOGICAL ADVANTAGES DRIVING MELANISM IN ONCILLA AND TROPICAL FELID POPULATIONS. HOWEVER, IT IS UNCLEAR WHAT IS DRIVING MELANISM IN THIS MONTEVERDE ONCILLA POPULATION DUE TO THE SINGULAR OBSERVATION. FURTHER RESEARCH INVESTIGATING WHETHER MELANISM IS OCCURRING AT A HIGHER FREQUENCY IN OTHER INDIVIDUALS IN THE REGION IS CRITICAL TO BETTER UNDERSTANDING THE OCCURRENCE OF MELANISM IN LOCAL POPULATIONS OF THIS CRYPTIC SPECIES. THE MONTANE CLOUD FOREST IN MONTEVERDE PROVIDES CRITICAL HABITAT TO THIS VULNERABLE SPECIES WITHIN THE SMALL NEOTROPICAL PART OF THEIR RANGE. MELANISTIC INDIVIDUALS MAY BE PARTICULARLY THREATENED BY LAND-USE CHANGE AND INCREASING HUMAN PRESSURE IF THEORIES FOR THE EVOLUTIONARY ADVANTAGES AND ECOLOGICAL CONDITIONS MOTIVATING MELANISM ARE SUPPORTED."
133,"Darren","not vetted",NA,"not vetted",133,"JULIEN A;COUNSELL K;BURGER A;BARBER D;COBOS C;JENNINGS R;CHRISTMAN B;KOUBA C",NA,"EFFECTS OF WILD SEMICAPTIVE AND CAPTIVE MANAGEMENT ON MALE CHIRICAHUA LEOPARD FROG SPERM QUALITY WITH IMPLICATIONS FOR CONSERVATION BREEDING PROGRAMS","CONSERVATION SCIENCE AND PRACTICE",NA,NA,NA,"10.1111/csp2.12864","THE CHIRICAHUA LEOPARD FROG (LITHOBATES CHIRICAHUENSIS) IS A THREATENED SPECIES ENDEMIC TO THE SOUTHWESTERN UNITED STATES AND NORTHERN MEXICO. CAPTIVE BREEDING PROGRAMS WERE ESTABLISHED TO SUPPORT REINTRODUCTION EFFORTS, YET REPRODUCTIVE OUTPUT HAS BEEN LOWER THAN NEEDED FOR RECOVERY OF THE SPECIES. THIS STUDY AIMED TO EVALUATE THE EFFECTS OF CAPTIVITY ON AMPHIBIAN REPRODUCTION BY (1) DETERMINING IF CAPTIVE, SEMI-CAPTIVE, AND WILD MALE L. CHIRICAHUENSIS PRODUCE SPERM AT SIMILAR RATES AND CONCENTRATION IN RESPONSE TO HORMONE TREATMENT; AND (2) EVALUATING THE QUALITY OF SPERM OBTAINED OVER TIME FROM THESE POPULATIONS. MALES FROM CAPTIVE, SEMI-CAPTIVE, AND WILD LOCATIONS WERE ADMINISTERED A COMBINATION OF HUMAN CHORIONIC GONADOTROPIN AND GONADOTROPIN-RELEASING HORMONE TO STIMULATE SPERM PRODUCTION AND RELEASE. A HIGH PERCENTAGE OF MALES IN THE CAPTIVE (60\%), SEMI-CAPTIVE (100\%), AND WILD (95.3\%) POPULATIONS PRODUCED SPERM FOLLOWING TREATMENT. SPERM QUALITY (FORWARD PROGRESSIVE MOTILITY AND TOTAL SPERM MOTILITY) DID NOT DIFFER BETWEEN GROUPS. HOWEVER, SPERM QUANTITY (SPERM/ML) DIFFERED (P < .05) BETWEEN POPULATIONS, WITH SEMI-CAPTIVE AND WILD MALES PRODUCING HIGHER CONCENTRATIONS OF SPERM THAN CAPTIVE MALES. THESE RESULTS SUGGEST THAT CHIRICAHUA LEOPARD FROG SPERM QUANTITY, BUT NOT QUALITY, MAY BECOME NEGATIVELY IMPACTED BY LONG-TERM CAPTIVITY IN INDOOR, CONTROLLED SETTINGS."
134,"Darren","not vetted",NA,"not vetted",134,"PAILLET Y;ARCHAUX F;DU P S;BOUGET C;BOULANGER V;DEBAIVE N;GILG O;GOSSELIN F;GUILBERT E",2018,"THE INDICATOR SIDE OF TREE MICROHABITATS A MULTITAXON APPROACH BASED ON BATS BIRDS AND SAPROXYLIC BEETLES","JOURNAL OF APPLIED ECOLOGY","55","2147-2159","2147-2159","10.1111/1365-2664.13181","1. NATIONAL AND INTERNATIONAL FOREST BIODIVERSITY ASSESSMENTS LARGELY RELY ON INDIRECT INDICATORS, BASED ON ELEMENTS OF FOREST STRUCTURE THAT ARE USED AS SURROGATES FOR SPECIES DIVERSITY. THESE PROXIES ARE REPUTEDLY EASIER AND CHEAPER TO ASSESS THAN BIODIVERSITY. TREE MICROHABITATSTREE-BORNE SINGULARITIES SUCH AS CAVITIES, CONKS OF FUNGI OR BARK CHARACTERISTICSHAVE GAINED ATTENTION AS POTENTIAL FOREST BIODIVERSITY INDICATORS. HOWEVER, AS WITH MOST BIODIVERSITY INDICATORS, THERE IS A LACK OF SCIENTIFIC EVIDENCE DOCUMENTING THEIR QUANTITATIVE LINK WITH THE BIODIVERSITY THEY ARE SUPPOSED TO ASSESS. 2. WE EXPLORED THE LINK BETWEEN MICROHABITAT INDICES AND THE RICHNESS AND ABUNDANCE OF THREE TAXONOMIC GROUPS: BATS, BIRDS AND SAPROXYLIC BEETLES. USING A NATION-WIDE MULTI-TAXON SAMPLING DESIGN IN FRANCE, WE COMPARED 213 PLOTS LOCATED INSIDE AND OUTSIDE STRICT FOREST RESERVES. WE HYPOTHESIZED THAT THE POSITIVE EFFECT SETTING ASIDE FOREST RESERVES HAS ON BIODIVERSITY CONSERVATION IS INDIRECTLY DUE TO AN INCREASE IN THE PROPORTION OF LARGE STRUCTURAL ELEMENTS (E.G., LIVING TREES, STANDING AND LYING DEADWOOD). THESE, IN TURN, ARE LIKELY TO FAVOUR THE QUANTITY AND DIVERSITY OF MICROHABITATS. WE ANALYSED THE RELATIONSHIP BETWEEN THE ABUNDANCE AND SPECIES RICHNESS OF DIFFERENT GROUPS AND GUILDS (E.G., RED-LISTED SPECIES, FOREST SPECIALISTS, CAVITY DWELLERS) AND MICROHABITAT DENSITY AND DIVERSITY. WE THEN USED CONFIRMATORY STRUCTURAL EQUATION MODELS TO ASSESS THE DIRECT AND INDIRECT EFFECTS OF MANAGEMENT ABANDONMENT, LARGE STRUCTURAL ELEMENTS AND MICROHABITATS ON THE BIODIVERSITY OF THE TARGET SPECIES. 3. FOR SEVERAL GROUPS OF BIRDS AND BATS, THE INDIRECT EFFECT OF MANAGEMENT ABANDONMENT AND LARGE STRUCTURAL ELEMENTS ON BIODIVERSITY WAS MEDIATED BY MICROHABITATS. HOWEVER, THE MAGNITUDE OF THE LINK BETWEEN MICROHABITAT INDICES AND BIODIVERSITY WAS MODERATE. IN PARTICULAR, SAPROXYLIC BEETLES' BIODIVERSITY WAS POORLY EXPLAINED BY MICROHABITATS, LARGE STRUCTURAL ELEMENTS OR MANAGEMENT ABANDONMENT."
140,"Darren","not vetted",NA,"not vetted",140,"SIMBA L;PRYKE J;ROETS C",2022,"INTERACTIVE EFFECTS OF RANGELAND MANAGEMENT AND RAINFALL ON DUNG BEETLE DIVERSITY","BIODIVERSITY AND CONSERVATION","31","2639-2656","2639-2656","10.1007/s10531-022-02448-z","INSECTS PERFORM MANY ECOSYSTEM FUNCTIONS, YET THEIR RESPONSES TO DISTURBANCE CAN BE UNPREDICTABLE. CHANGES IN CLIMATE MAY INTERACT WITH LAND USE DISTURBANCES, AND GIVEN THAT ARTHROPOD SPECIES DIVERSITY, ABUNDANCE, AND TRAITS WITHIN ASSEMBLAGES VARY WITH HABITAT STRUCTURE AND CLIMATIC VARIABLES, ECOLOGICAL FUNCTION MAY BE IMPAIRED. HERE, WE ASSESSED HOW DUNG BEETLE SPECIES RICHNESS, ABUNDANCE, FUNCTIONAL DIVERSITY, MEAN BODY SIZE AND BODY SIZE INEQUALITY (WHICH CAN SIGNAL ASSEMBLAGE STRESS RESPONSES) VARIED WITH CLIMATIC, MANAGEMENT AND HABITAT VARIABLES ON LIVESTOCK FARMS AND PROTECTED AREAS ACROSS A RAINFALL GRADIENT (138-381 MM/YEAR) IN ARID/SEMI-ARID SHRUBLAND (KAROO, SOUTH AFRICA, AN AREA FOR WHICH ENTOMOLOGICAL BIODIVERSITY IS RELATIVELY POORLY KNOWN), DURING A PROLONGED DROUGHT. SPECIES RICHNESS WAS SIMILAR BETWEEN FARMS AND PROTECTED AREAS, BUT ABUNDANCE WAS GREATER IN PROTECTED AREAS. FARMS TEND TO BE DOMINATED BY SHEEP IN THIS REGION, AND THE TYPE OF DUNG AND PAUCITY OF DUNG DIVERSITY, ALONG WITH USE OF ANTHELMINTICS MAY EXPLAIN THIS REDUCED ABUNDANCE. SPECIES RICHNESS AND ABUNDANCE INCREASED WITH MAMMALIAN HERBIVORE STOCKING RATES AND RAINFALL. MOST RECENT RAINFALL BEST PREDICTED SPECIES RICHNESS, BUT ABUNDANCE WAS BEST EXPLAINED BY THE LONG-TERM MEASURE OF RAINFALL (MEAN ANNUAL PRECIPITATION). FUNCTIONAL DIVERSITY SHOWED NO PATTERNS WITH THE ENVIRONMENTAL OR MANAGEMENT VARIABLES WE MEASURED. MEAN BODY LENGTH AND SIZE VARIATION DID NOT DIFFER BETWEEN PROTECTED AREAS AND FARMS, BUT THE SPREAD OF BEETLE SIZES WAS MORE EVEN AS VEGETATION COVER INCREASED AND SOIL CLAY CONTENT DECREASED. FUTURE CLIMATE PROJECTIONS INDICATE EXTREME DECLINES IN RAINFALL IN THIS AREA, AND OUR RESULTS SUGGEST THAT THIS WOULD DRAMATICALLY IMPACT DUNG BEETLE COMMUNITIES. MAINTAINING VEGETATION COVER MAY HELP MITIGATE EFFECTS OF CLIMATE CHANGE."
147,"Darren","not vetted",NA,"not vetted",147,"COOKE S;BERGMAN J;NYBOER A;GALLAGHER A;HAMMERSCHLAG N;VAN ;DE R K;VERMAIRE J",2020,"OVERCOMING THE CONCRETE CONQUEST OF AQUATIC ECOSYSTEMS","BIOLOGICAL CONSERVATION","247",NA,NA,"10.1016/j.biocon.2020.108589","IN REFLECTING ON THE HUMAN DOMINATION OF OUR PLANET IN THE ANTHROPOCENE, SOME HAVE ARGUED THAT CONCRETE IS AMONG THE MOST DESTRUCTIVE MATERIALS CREATED BY HUMANS. HERE WE EXPLORE THIS IDEA, SPECIFICALLY IN THE CONTEXT OF WHAT WE CONSIDER ``THE CONCRETE CONQUEST OF AQUATIC ECOSYSTEMS.'' THE UBIQUITOUS USE OF CONCRETE IN TRANSPORTATION AND BUILDING INFRASTRUCTURE HAS CONTRIBUTED TO ALTERATIONS IN FRESHWATER AND COASTAL MARINE SYSTEMS. YET, IN SOME CASES, THERE ARE NO APPROPRIATE ALTERNATIVE BUILDING MATERIALS SUCH THAT CONCRETE ITSELF IS CONFOUNDED BY ITS APPLICATION. FOR EXAMPLE, AS THE FOUNDATION FOR MOST DAMS, CONCRETE FRAGMENTS RIVERS AND CHANNELIZES STREAMS, OFTEN CREATING UNNATURAL SYSTEMS, YET DAMS ARE NECESSARY FOR HYDROPOWER GENERATION AND FLOOD CONTROL WITH FEW ALTERNATIVE MATERIALS FOR CONSTRUCTION. IN RIPARIAN AND COASTAL ENVIRONMENTS, CONCRETE HARBOURS AND INLAND CANAL SYSTEMS ARE OFTEN USED TO ADDRESS EROSION OR RECLAIM AREAS FOR HUMAN DEVELOPMENT. EVEN WHEN REMOVED (E.G., DAM REMOVAL, NATURALIZATION OF SHORELINES), CONCRETE DUST IS A MAJOR AQUATIC POLLUTANT. INSTANCES DO EXIST, HOWEVER, WHERE CONCRETE HAS BEEN USED TO BENEFIT AQUATIC ECOSYSTEMS - SUCH AS THE INSTALLATION OF FISH PASSAGE FACILITIES AT BARRIERS OR THE DEVELOPMENT OF FISH-FRIENDLY CULVERTS - THOUGH EVEN THEN, THERE IS A MOVEMENT TOWARDS NATURE-LIKE FISHWAYS THAT AVOID THE USE OF HARMFUL MATERIALS LIKE CONCRETE. THERE ARE ALSO OPPORTUNITIES TO ACHIEVE CONSERVATION GAINS IN THE DEVELOPMENT OF SEAWALLS THAT INCLUDE MORE NATURAL AND COMPLEX FEATURES TO BENEFIT BIOTA AND ALLOW FOR ESSENTIAL BIOGEOCHEMICAL PROCESSES TO OCCUR IN AQUATIC ENVIRONMENTS. THERE HAVE BEEN SEVERAL INNOVATIONS IN RECENT YEARS THAT INCREASE THE PERMEABILITY OF CONCRETE, HOWEVER THESE HAVE LIMITED APPLICATION IN AN AQUATIC CONTEXT (E.G., NOT RELEVANT TO DAM CONSTRUCTION OR EROSION CONTROL BUT MAY BE RELEVANT IN STORMWATER MANAGEMENT SYSTEMS). WE PROVIDE A BRIEF OVERVIEW OF THE HISTORY OF CONCRETE, DISCUSS SOME OF THE DIRECT AND INDIRECT EFFECTS OF CONCRETE ON AQUATIC ECOSYSTEMS, AND ENCOURAGE PLANNERS, ENGINEERS, DEVELOPERS, AND REGULATORS TO WORK COLLABORATIVELY TO EXPLORE ALTERNATIVES TO CONCRETE WHICH BENEFIT AQUATIC ECOSYSTEMS AND THE SERVICES THEY OFFER. THE STATUS QUO OF CONCRETE BEING THE DEFAULT CONSTRUCTION MATERIAL IS FAILING AQUATIC ECOSYSTEMS, SO WE RECOMMEND THAT EFFORTS ARE MADE TO EXPLORE ALTERNATIVE MATERIALS AND IF CONCRETE MUST BE USED, TO INCREASE STRUCTURAL COMPLEXITY TO BENEFIT BIODIVERSITY."
148,"Darren","not vetted",NA,"not vetted",148,"KRAHNER A;SCHMIDT J;MAIXNER M;PORTEN M;SCHMITT T",2021,"EVALUATION OF FOUR DIFFERENT METHODS FOR ASSESSING BEE DIVERSITY AS ECOLOGICAL INDICATORS OF AGROECOSYSTEMS","ECOLOGICAL INDICATORS","125",NA,NA,"10.1016/j.ecolind.2021.107573","MONITORING OF WILD BEES IS BECOMING MORE AND MORE POPULAR IN NATURE CONSERVATION BECAUSE OF THE HIGH INDICATOR VALUE OF THIS INSECT GROUP. HOWEVER, UNCERTAINTIES ABOUT THE SAMPLING PERFORMANCE OF DIFFERENT METHODS STILL EXIST, ESPECIALLY IN AREAS OF LIMITED ACCESSIBILITY. WE THEREFORE COMPARED FOUR COMMONLY APPLIED SAMPLING METHODS ACROSS VINEYARD FALLOWS IN A SPECIES DIVERSE STUDY AREA OVER TWO SUCCESSIVE YEARS: HAND NETTING ALONG VARIABLE TRANSECTS (HN), PAN TRAPS (PT), TRAP NESTS (TN) AND MALAISE TRAPS (MT). THE CHOSEN METHOD SIGNIFICANTLY AFFECTS THE NUMBER OF SAMPLED BEE SPECIES AND INDIVIDUALS, WITH PT SAMPLING BY FAR THE LARGEST NUMBER OF SPECIES AND INDIVIDUALS, AND HN SAMPLING THE MOST DIVERSE BEE FAUNA. HN SAMPLES CONTAINED A SIGNIFICANTLY HIGHER PROPORTION OF MALES, RED-LISTED, LARGE AND SOCIAL BOMBUS SPECIES THAN PT, BUT HN AND PT SAMPLES CONTAINED A SIGNIFICANTLY LOWER PROPORTION OF MALE INDIVIDUALS COMPARED TO MT AND TN. PT COLOUR HAD A SIGNIFICANT EFFECT ON THE NUMBER OF SAMPLED INDIVIDUALS AND SPECIES, WITH YELLOW PT SAMPLING THE LARGEST NUMBERS, WHILE BLUE PT SAMPLED THE LARGEST NUMBER OF INDIVIDUALS OF SOCIAL BOMBUS SPECIES. THE HN SAMPLING RESULTS OF AN EXPERIENCED AND A LESS-EXPERIENCED OBSERVER DIFFERED REMARKABLY, WITH THE TURNOVER COMPONENT OF THE JACCARD DISTANCE BEING SIGNIFICANTLY HIGHER COMPARED TO THE NESTEDNESS COMPONENT. OUR FINDINGS INDICATE THAT PT WAS THE MOST EFFICIENT METHOD FOR SAMPLING BEES IN OUR STUDY SYSTEM. DUE TO SPECIES-SPECIFIC DIFFERENCES IN ATTRACTIVITY, SETS OF DIFFERENT PT COLOURS SHOULD BE USED. HOWEVER, IF THE STUDY FOCUS IS ON RED-LISTED SPECIES OR MALE INDIVIDUALS, HN REPRESENTS A MORE EFFICIENT METHOD. WHEN HN IS APPLIED, OBSERVER BIAS SHOULD BE CONSIDERED AS MUCH AS POSSIBLE, ESPECIALLY WITH REGARD TO DIFFERENCES IN SAMPLING EXPERIENCE. DUE TO DIFFERENT SHORTCOMINGS, MT AND TN CANNOT BE SEEN AS APPROPRIATE METHODS FOR STANDARD MONITORING OF BEES."
149,"Darren","not vetted",NA,"not vetted",149,"SANARE J;VALLI D;LEWERI C;GLATZER G;FISHLOCK V;TREYDTE A",2022,"A SOCIOECOLOGICAL APPROACH TO UNDERSTANDING HOW LAND USE CHALLENGES HUMANELEPHANT COEXISTENCE IN NORTHERN TANZANIA","DIVERSITY-BASEL","14",NA,NA,"10.3390/d14070513","A GLOBALLY RAPID LAND USE/LAND COVER CHANGE (LULC) IN HUMAN-TRANSFORMED LANDSCAPES ALTERS THE INTERFACE OF HUMAN-WILDLIFE INTERACTIONS DUE TO SHIFTING SOCIO-ECOLOGICAL AND ENVIRONMENTAL PRESSURES. UNDERSTANDING THESE SHIFTS IS CRUCIAL FOR MITIGATING REPEATED NEGATIVE INTERACTIONS THAT ESCALATE CONFLICT STATES BETWEEN PEOPLE AND WILDLIFE. THIS STUDY AIMED TO UNDERSTAND LULC CHANGES OVER 30 YEARS (1989-2019), WITH MORE RECENT SPATIO-TEMPORAL PATTERNS OF HIGH PRESSURE AT THE HUMAN-ELEPHANT INTERFACE, AND POTENTIALLY UNDERLYING ENVIRONMENTAL AND HUMAN-DRIVEN FACTORS THAT AFFECT ELEPHANT MOVEMENT PATTERNS. WE ANALYZED A DATASET OF 923 HUMAN-ELEPHANT CONFLICT OCCURRENCES, MAINLY CROP FORAGING INCIDENTS, IN THE ENDUIMET WILDLIFE MANAGEMENT AREA (EWMA) BETWEEN THE YEARS 2016 AND 2020 AND COMBINED THESE DATA WITH LULC FOR YEAR 2019 TO UNDERSTAND POTENTIAL DRIVERS OF CONFLICT AND ASSESS HOW AGRICULTURAL LAND AND SETTLEMENT HAVE INCREASED OVER TIME. WE FURTHER USED GPS DATASETS OF ELEPHANTS COLLARED BETWEEN 2019 TO 2020 TO UNDERSTAND ELEPHANT MOVEMENT PATTERNS IN CHANGING LAND USE TYPES. LANDSAT IMAGE ANALYSIS REVEALED THAT 41\% OF THE AREA HAD BEEN CONVERTED INTO FARMLANDS AND SETTLEMENTS WITHIN THE LAST THREE DECADES, WHICH CREATES ELEPHANT-INTOLERANT HABITATS AND THE POTENTIAL TO INCREASE PRESSURE AT THE HUMAN-ELEPHANT INTERFACE. COLLARED ELEPHANTS USING EWMA MOVED THROUGH ALL LAND USE TYPES AND DID NOT AVOID SETTLEMENTS, ALTHOUGH THEY MOVED THROUGH THESE AT HIGHER SPEEDS, REFLECTING PERCEPTION OF RISK. ELEPHANTS TRAVELLED SLIGHTLY MORE SLOWLY IN FARMLAND, LIKELY REFLECTING THE AVAILABILITY OF FORAGING OPPORTUNITIES. OUR ANALYSIS SHOWS THAT HUMAN-INDUCED LULC CHANGES AND THE ENCROACHMENT INTO ELEPHANT HABITATS HAVE RESULTED IN SPATIALLY AND TEMPORALLY PREDICTABLE INCREASES IN HEC IN EWMA, DRIVEN BY THE PROXIMITY OF FARMLANDS AND PROTECTED AREAS (PAS), SO THAT INCOMPATIBLE LAND USES ARE THE PRINCIPAL DRIVERS OF DAMAGE TO HUMAN LIVELIHOODS AND INCREASED RISKS TO TANZANIAN (AND KENYAN) NATURAL CAPITAL. COMMUNITIES IN ENDUIMET URGENTLY NEED SUPPORT TO INCREASE THE EFFECTIVE DISTANCE BETWEEN THEIR FARMING ACTIVITIES AND THE PAS. VILLAGE-LEVEL CROP PROTECTION AND SMALL-SCALE LAND-USE PLANNING AROUND PAS ARE IMPORTANT FIRST STEPS TO HALT AN ESCALATING CONFLICT SITUATION BUT NEED TO BE SUPPORTED WITH LONGER-RANGE STRATEGIES THAT SEPARATE INCOMPATIBLE LAND-USE TYPES AND ENCOURAGE THE CULTIVATION OF ALTERNATIVE CROPS AND LIVELIHOOD DIVERSIFICATION."
