"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
16,"noone","not vetted",NA,"not vetted",16,"NOVICHKOVA A;CHERTOPRUD E",2015,"FAUNA OF MICROCRUSTACEANS CLADOCERA COPEPODA OF SHALLOW FRESHWATER ECOSYSTEMS OF WRANGEL ISLAND RUSSIAN FAR EAST","JOURNAL OF NATURAL HISTORY","49","2955-2968","2955-2968","10.1080/00222933.2015.1056269","INFORMATION ON THE FRESHWATER MICROCRUSTACEANS OF THE REMOTE ARCTIC ISLANDS IS VERY LIMITED. THE SPECIES COMPOSITION OF FRESHWATER ZOOPLANKTON AND MEIOBENTHOS OF WRANGEL ISLAND (RUSSIA) IS REPORTED HERE FOR THE FIRST TIME. WE IDENTIFIED FIVE SPECIES OF CLADOCERA, AND 20 SPECIES OF COPEPODA. TWENTY-THREE TAXA ARE NEW RECORDS FOR THE ISLAND. ADDITIONALLY, WE DISCUSS THE TAXONOMY OF SOME SPECIES WITH DOUBTFUL TAXONOMICAL STATUS. WE ALSO ANALYSED DATA FROM OTHER ARCTIC AND SUBARCTIC TERRITORIES TO COMPARE WITH THAT OF WRANGEL ISLAND AND EVALUATE THE LATITUDINAL TRENDS OF SPECIES RICHNESS AND DISTRIBUTION OF CLADOCERA AND COPEPODA AND THEIR RELATION TO ENVIRONMENTAL FACTORS. THE EFFECTS OF DIFFERENT ENVIRONMENTAL FACTORS WERE STATISTICALLY EXAMINED TO ESTABLISH WHICH ARE IMPORTANT IN CONTROLLING DISTRIBUTIONAL PATTERNS AND DIVERSITY OF SPECIES. ON WRANGEL ISLAND THE FAUNA OF MICROCRUSTACEANS IS PRIMARY CONTROLLED BY THREE FACTORS: LOW TEMPERATURES, THE REMOTENESS FROM THE NEAREST MAINLAND AND GEOLOGICAL HISTORY OF THE ISLAND - ITS RELATION TO ANCIENT BERINGIA AND LACK OF PLEISTOCENE GLACIATION."
18,"noone","not vetted",NA,"not vetted",18,"GUPTA N;KANAGAVEL A;DANDEKAR N;SIVAKUMAR K;MATHUR R",2016,"GODS FISHES RELIGION CULTURE AND FRESHWATER FISH CONSERVATION IN INDIA","ORYX","50","244-249","244-249","10.1017/S0030605315000691","INDIGENOUS COMMUNITIES WORLDWIDE HAVE LONG RELIED ON THEIR ENVIRONMENT FOR SURVIVAL. RELIGIOUS AND CUSTOMARY BELIEFS THAT FOSTER COMMUNITY CONSERVATION HAVE NOT ONLY BOUND THESE COMMUNITIES TO ECOSYSTEMS BUT ALSO ASSISTED IN THE CONSERVATION OF SPECIES. WE PROVIDE AN EXAMPLE OF HOW RELIGION FOSTERS THE CONSERVATION OF FRESHWATER FISHES IN INDIA. SINCE ANCIENT TIMES RURAL COMMUNITIES IN INDIA HAVE REVERED FISH SPECIES AS SYMBOLS OF DIVINE POWER, AND OFFERED THEM PROTECTION IN POOLS ASSOCIATED WITH TEMPLES. SUCH VOLUNTARY, INFORMAL INSTITUTIONS AND ARRANGEMENTS CONTINUE TO HELP CONSERVE SEVERAL FRESHWATER FISH SPECIES THAT ARE OTHERWISE SUBJECTED TO ANTHROPOGENIC PRESSURE IN OPEN-ACCESS AREAS. HOWEVER, RELIGIOUS BELIEFS IN INDIA ARE WANING AS A RESULT OF INCREASED URBANIZATION, MODERNIZATION OF SOCIETIES AND DISINTEGRATION OF RURAL COMMUNITIES, AND THE SUSTAINABILITY OF EXISTING TEMPLE AND COMMUNITY FISH SANCTUARIES IS QUESTIONABLE. WE DISCUSS THE ROLE OF TEMPLE SANCTUARIES AS AN INFORMAL CONSERVATION STRATEGY FOR FRESHWATER FISHES, AND DISCUSS THE KNOWLEDGE AND POLICY GAPS THAT NEED TO BE ADDRESSED FOR ENSURING THEIR FUTURE."
21,"noone","not vetted",NA,"not vetted",21,"MASSE F",2016,"THE POLITICAL ECOLOGY OF HUMANWILDLIFE CONFLICT PRODUCING WILDERNESS INSECURITY AND DISPLACEMENT IN THE LIMPOPO NATIONAL PARK","CONSERVATION \& SOCIETY","14","100-111","100-111","10.4103/0972-4923.186331","LIKE CONSERVATION-INDUCED DISPLACEMENT, HUMAN-WILDLIFE CONFLICT (HWC) HAS POTENTIALLY NEGATIVE IMPLICATIONS FOR COMMUNITIES IN AND AROUND PROTECTED AREAS. WHILE THE WAYS IN WHICH DISPLACEMENT EMERGES FROM THE CREATION OF `WILDERNESS' CONSERVATION LANDSCAPES ARE WELL DOCUMENTED, HOW THE PRODUCTION OF `WILDERNESS' ARTICULATES WITH INTENSIFICATIONS IN HWC REMAINS UNDER EXAMINED BOTH EMPIRICALLY AND CONCEPTUALLY. USING A POLITICAL-ECOLOGICAL APPROACH, I ANALYSE INCREASES OF HWC IN MOZAMBIQUE'S LIMPOPO NATIONAL PARK (LNP) AND THE SUBSEQUENT LOSSES OF FIELDS AND LIVESTOCK, AS WELL AS FORMS OF PHYSICAL DISPLACEMENT SUFFERED BY RESIDENT COMMUNITIES. WHILE INTENSIFICATIONS OF ENCOUNTERS BETWEEN WILDLIFE ON THE ONE HAND AND PEOPLE AND LIVESTOCK ON THE OTHER RESULT IN PART FROM INCREASES IN WILDLIFE POPULATIONS, I ARGUE THAT HWC AND THE WAYS IN WHICH IT CONSTITUTES AND CONTRIBUTES TO VARIOUS FORMS OF DISPLACEMENT RESULTS MORE CENTRALLY FROM CHANGING RELATIONS BETWEEN WILDLIFE AND PEOPLE AND THE POWER AND AUTHORITY TO MANAGE CONFLICT BETWEEN THEM. BOTH OF THESE CONTRIBUTING FACTORS, MOREOVER, ARE THE CONSEQUENCE OF PRACTICES THAT AIM TO TRANSFORM THE LNP INTO A WILDERNESS LANDSCAPE OF CONSERVATION AND TOURISM. HWC AND ITS NEGATIVE IMPACTS ARE THUS NOT NATURAL PHENOMENA, BUT ARE THE RESULT OF POLITICAL DECISIONS TO CREATE A PARTICULAR TYPE OF CONSERVATION LANDSCAPE."
24,"noone","not vetted",NA,"not vetted",24,"GARCIA-BANUELOS P;ROVITO S;PINEDA E",2019,"REPRESENTATION OF THREATENED BIODIVERSITY IN PROTECTED AREAS AND IDENTIFICATION OF COMPLEMENTARY AREAS FOR THEIR CONSERVATION PLETHODONTID SALAMANDERS IN MEXICO","TROPICAL CONSERVATION SCIENCE","12",NA,NA,"10.1177/1940082919834156","PROTECTED AREAS (PAS) HAVE BEEN THE MOST IMPORTANT CONSERVATION INSTRUMENT WORLDWIDE AND ARE REACHING THE COVERAGE PERCENTAGE SUGGESTED INTERNATIONALLY (17\%), BUT WITH THE RISK OF NOT BEING ECOLOGICALLY REPRESENTATIVE, WHICH IS PARTICULARLY CONCERNING FOR THREATENED SPECIES. USING A DATABASE OF RECORDS FROM MUSEUMS, LITERATURE, AND OUR FIELDWORK, WE EVALUATED THE REPRESENTATION OF 132 PLETHODONTID SALAMANDER SPECIES, A HIGHLY THREATENED GROUP, IN THE PAS OF MEXICO. WE ASSESSED THE IMPORTANCE OF PAS, ACCORDING TO THE TYPE OF GOVERNANCE, TO REPRESENT THE SALAMANDER SPECIES DIVERSITY, ESTIMATING THE PROPORTION OF SUITABLE HABITAT WITHIN PAS WHERE SALAMANDERS OCCUR AND DETECTING POTENTIAL AREAS TO PROTECT THREATENED SPECIES THAT ARE OUTSIDE OF PAS. APPROXIMATELY 40\% OF PLETHODONTID SPECIES, INCLUDING THREATENED SPECIES, HAVE NOT BEEN RECORDED IN PAS. A SET OF FEDERAL PAS HARBOR THE GREATEST NUMBER OF SPECIES, WHILE STATE, COMMUNITY, AND PRIVATE PAS HAVE DIFFERENT SPECIES COMPOSITION AND A HIGH COMPLEMENTARINESS TO FEDERAL AREAS. IN 82\% OF PAS WITH PLETHODONTID RECORDS, SUITABLE HABITAT COVERS MORE THAN HALF OF THEIR EXTENT. TO PROTECT THE 36 THREATENED PLETHODONTID SPECIES THAT HAVE NOT BEEN RECORDED IN ANY PA, WE DETECTED 26 POTENTIAL SITES, AS WELL AS 12 CLOSE AND SUITABLE ESTABLISHED PAS, TO COMPLEMENT THE PROTECTION OF THREATENED SPECIES. DIFFERENT TYPES OF GOVERNANCE OF PAS ARE HIGHLY COMPLEMENTARY TO PROTECT THREATENED SPECIES, BUT NOT ALL PAS SEEM TO HAVE THE PROPER CONDITIONS FOR THEIR SURVIVAL."
26,"noone","not vetted",NA,"not vetted",26,"DEGUCHI T;SURYAN R;OZAKI K;JACOBS J;SATO F;NAKAMURA N;BALOGH G",2014,"TRANSLOCATION AND HANDREARING OF THE SHORTTAILED ALBATROSS PHOEBASTRIA ALBATRUS EARLY INDICATORS OF SUCCESS FOR SPECIES CONSERVATION AND ISLAND RESTORATION","ORYX","48","195-203","195-203","10.1017/S0030605313000094","MANY ENDEMIC SPECIES, PARTICULARLY THOSE ON REMOTE ISLANDS, HAVE BEEN DRIVEN TO EXTINCTION OR NEAR EXTINCTION BY ANTHROPOGENIC INFLUENCES. THE SHORT-TAILED ALBATROSS PHOEBASTRIA ALBATRUS ONCE NUMBERED IN THE MILLIONS BUT WAS THOUGHT TO BE EXTINCT BY THE MID 20TH CENTURY. ALBATROSSES, OF THE FAMILY DIOMEDEIDAE, ARE AMONG THE MOST THREATENED BIRDS GLOBALLY AS A RESULT OF COMMERCIAL EXPLOITATION, INTRODUCED PREDATORS, AND MORTALITY IN COMMERCIAL FISHERIES. WE APPLIED AN EXPERIMENTAL APPROACH OVER 5 YEARS TO EVALUATE THE TRANSLOCATION AND HAND-REARING OF ALBATROSS CHICKS BY COMPARING GROWTH, PHYSIOLOGICAL HEALTH INDICES, POST-FLEDGING SURVIVAL, AND MIGRATION PATTERNS WITH A CONTROL GROUP OF NATURALLY REARED CHICKS IN THE SOURCE POPULATION. HAND-REARED CHICKS HAD COMPARABLE OR SUPERIOR HEALTH AND SIMILAR RATES OF IMMEDIATE POST-FLEDGING MORTALITY (15\%), WITH MORTALITY STRONGLY FEMALE-BIASED IN BOTH GROUPS. HAND-REARED BIRDS HAD LONGER POST-FLEDGING DRIFT PERIODS BEFORE ATTAINING SUSTAINED FLIGHT (ALSO FEMALE-BIASED) BUT COMPARABLE, ALBEIT SOMEWHAT WIDER RANGING, MIGRATION PATTERNS TO NATURALLY REARED CHICKS DURING THEIR FIRST 6 MONTHS AT SEA. RECRUITMENT TO THE TRANSLOCATION SITE OF A BREEDING PAIR THAT INCLUDED A HAND-REARED BIRD OCCURRED WITHIN 5 YEARS OF THE FIRST TRANSLOCATION. SUCCESS WILL ULTIMATELY DEPEND ON CONTINUED RECRUITMENT AND BREEDING OVER THE COMING DECADES, GIVEN DELAYED BREEDING IN THESE LONG-LIVED SPECIES. THE RESULTS TO DATE, HOWEVER, HAVE EXCEEDED INITIAL EXPECTATIONS AND CAN INFORM POTENTIAL REINTRODUCTIONS OF OTHER LONG-LIVED, MIGRATORY AVIAN SPECIES WITH STRONG NATAL PHILOPATRY, AND REINTRODUCTIONS OF NATIVE SPECIES TO FORMER BREEDING ISLANDS."
27,"noone","not vetted",NA,"not vetted",27,"KONOWALIK A;NAJBAR A;KONOWALIK K;DYLEWSKI L;FRYDLEWICZ M;KISIEL P;STARZECKA A;ZALESNA A;KOLENDA K",2020,"AMPHIBIANS IN AN URBAN ENVIRONMENT A CASE STUDY FROM A CENTRAL EUROPEAN CITY WROCLAW POLAND","URBAN ECOSYSTEMS","23","235-243","235-243","10.1007/s11252-019-00912-3","IN 2016, WE STUDIED THE OCCURRENCE OF AMPHIBIANS IN 231 SELECTED PONDS IN THE CITY OF WROCLAW (LOWER SILESIA, POLAND) AND CONFIRMED THE OCCURRENCE OF 10 SPECIES: BOMBINA BOMBINA, BUFO BUFO, BUFOTES VIRIDIS, HYLA ARBOREA, PELOBATES FUSCUS, PELOPHYLAX ESCULENTUS COMPLEX, RANA ARVALIS, RANA TEMPORARIA, LISSOTRITON VULGARIS AND TRITURUS CRISTATUS. AMONG ALL STUDIED SITES, THE MOST COMMON WERE P. ESCULENTUS COMPLEX (146 OCCUPIED SITES, 63.2\%) AND B. BUFO (119, 51.5\%), WHILE THE RAREST WAS P. FUSCUS (8, 3.5\%). THE NUMBER OF SPECIES AT A SINGLE SITE VARIED FROM 0 (28 SITES, 12.1\%) TO 9 (1 SITE, 0.4\%). FREQUENCY AND MEAN AMPHIBIAN SPECIES RICHNESS REACHED 87.9\% AND 2.7 +/- 1.9, RESPECTIVELY. THE COMPOSITION OF AMPHIBIAN SPECIES DID NOT CHANGE IN COMPARISON TO PREVIOUS STUDIES CONDUCTED IN THE YEARS 1997-2009, BUT DECLINING TRENDS IN FIVE SPECIES (B. BOMBINA, B. VIRIDIS, H. ARBOREA, P. ESCULENTUS COMPLEX, P. FUSCUS) WERE OBSERVED (28 COMPARED SITES). THE RESULTS REVEALED THAT THE PERMANENCY OF PONDS, THEIR OCCURRENCE IN THE VICINITY OF RIVER VALLEYS, AND A HIGH RATIO OF WATERCOURSE LENGTH AND GREEN AREA AROUND PONDS ARE POSITIVELY CORRELATED AND HAVE A SIGNIFICANT INFLUENCE ON AMPHIBIAN SPECIES RICHNESS WITHIN THE CITY. THUS, THESE IDENTIFIED FACTORS SHOULD BE CONSIDERED IN THE COURSE OF SUSTAINABLE URBAN PLANNING IN ORDER TO AVOID POTENTIAL CONFLICTS BETWEEN NATURE CONSERVATION AND URBAN DEVELOPMENT."
29,"noone","not vetted",NA,"not vetted",29,"KOULOURI P;GEROVASILEIOU V;BAILLY N",2016,"CUMACEA OF GREECE A PRELIMINARY CHECKLIST","BIODIVERSITY DATA JOURNAL","4",NA,NA,"10.3897/BDJ.4.e9287","BACKGROUND THE FIRST ATTEMPT TO COMPILE THE CHECKLIST OF CUMACEA OF GREECE WAS MADE IN THE CONTEXT OF THE ``GREEK BIODIVERSITY DATABASE'' PROJECT (2005-2008) COORDINATED BY THE ARISTOTLE UNIVERSITY OF THESSALONIKI. SINCE THEN, ONLY SCATTERED INFORMATION ON NEW ELEMENTS OF THE GREEK CUMACEAN FAUNA HAS BEEN AVAILABLE. THE OBJECTIVES OF THE PRESENT STUDY WERE TO UPDATE AND CROSS-CHECK TAXONOMICALLY ALL CUMACEAN SPECIES RECORDS FROM GREEK WATERS FOR INACCURACIES AND OMISSIONS ACCORDING TO THE RECENT LITERATURE AND CURRENT TAXONOMIC STATUS. NEW INFORMATION THE UPDATED CHECKLIST OF CUMACEA OF GREECE, WHICH WAS BUILT WITHIN THE FRAMEWORK OF THE LIFEWATCH GREECE RESEARCH INFRASTRUCTURE (ESFRI) PROJECT (2013-2015) COORDINATED BY THE HELLENIC CENTRE FOR MARINE RESEARCH, COMPRISES 62 SPECIES, CLASSIFIED IN 24 GENERA AND 6 FAMILIES. HOWEVER, A FEW MORE RECORDS NEED FURTHER CROSS-CHECKING WITH THE CURRENT LITERATURE RESOURCES."
30,"noone","not vetted",NA,"not vetted",30,"CARUGATI L;MELIS R;CARIANI A;CAU A;CROBE A;FOLLESA M;GERACI M;IGLESIAS P;TINTI F;CANNAS R",2022,"COMBINED COI BARCODEBASED METHODS TO AVOID MISLABELLING OF THREATENED SPECIES OF DEEPSEA SKATES","ANIMAL CONSERVATION","25","38-52","38-52","10.1111/acv.12716","SKATES ARE CHARACTERISED BY CONSERVATIVE BODY MORPHOLOGY WHICH HAMPERS IDENTIFICATION AND LEADS TO FREQUENT TAXONOMIC CONFUSION AND MARKET MISLABELLING. ACCURATE SPECIMEN CLASSIFICATION IS CRUCIAL FOR RELIABLE STOCK ASSESSMENTS AND EFFECTIVE CONSERVATION PLANS, OTHERWISE THE RISK OF EXTINCTION COULD BE UNNOTICED. THE MISCLASSIFICATION ISSUE IS EVIDENT FOR THE GENUS DIPTURUS, DISTRIBUTED WORLDWIDE, FROM THE CONTINENTAL SHELF AND SLOPE TO THE DEEP SEA. IN THIS STUDY, BARCODE CYTOCHROME OXIDASE I GENE (COI) SEQUENCES WERE USED ALONG WITH SPECIES DELIMITATION AND SPECIMEN ASSIGNMENT METHODS TO IMPROVE TAXONOMY AND ZOOGEOGRAPHY OF SPECIES OF CONSERVATION INTEREST INHABITING THE ATLANTIC OCEAN AND MEDITERRANEAN SEA. IN THIS STUDY, WE PROVIDED NEW EVIDENCE OF THE OCCURENCE OF D. NIDAROSIENSIS IN THE CENTRAL-WESTERN MEDITERRANEAN SEA AND THE LACK OF ATLANTIC-MEDITERRANEAN GENETIC DIVERGENCE. THE ATLANTIC ENDANGERED SPECIES D. LAEVIS AND D. BATIS CLUSTERED TOGETHER UNDER THE SAME MOLECULAR OPERATIONAL TAXONOMIC UNIT (MOTU) WITH ANY DELIMITATION METHODS USED, WHILE THE ASSIGNMENT APPROACH CORRECTLY DISCRIMINATED SPECIMENS INTO THE TWO SPECIES. THESE RESULTS PROVIDED EVIDENCE THAT THE PRESENCE OF THE BARCODE GAP IS NOT AN ESSENTIAL PREDICTOR OF IDENTIFICATION SUCCESS, BUT THE USE OF DIFFERENT APPROACHES IS CRUCIALLY NEEDED FOR SPECIMEN CLASSIFICATION, ESPECIALLY WHEN THRESHOLD- OR TREE-BASED METHODS RESULT LESS POWERFUL. THE ANALYSES ALSO SHOWED HOW DIFFERENT PUTATIVE, VULNERABLE, SPECIES DWELLING ACROSS SOUTH-WESTERN ATLANTIC AND SOUTH-EASTERN PACIFIC ARE FREQUENTLY MISIDENTIFIED IN PUBLIC SEQUENCE REPOSITORIES. OUR STUDY EMPHASISED THE LIMITS ASSOCIATED TO PUBLIC DATABASES, HIGHLIGHTING THE URGENCY TO VERIFY AND IMPLEMENT THE INFORMATION DEPOSITED THEREIN IN ORDER TO GUARANTEE ACCURATE SPECIES IDENTIFICATION AND THUS EFFECTIVE CONSERVATION MEASURES FOR DEEP-SEA SKATES."
31,"noone","not vetted",NA,"not vetted",31,"DENISENKO N;BLICHER M",2021,"BRYOZOAN DIVERSITY BIOGEOGRAPHIC PATTERNS AND DISTRIBUTION IN GREENLAND WATERS","MARINE BIODIVERSITY","51",NA,NA,"10.1007/s12526-021-01213-9","USING RETROSPECTIVE DATA DATING BACK TO THE EIGHTEENTH CENTURY AND EXTENSIVE INFORMATION FROM NEW COLLECTIONS IN 2016, THIS PAPER PROVIDES AN UPDATE OF THE SPECIES RICHNESS OF BRYOZOANS AND EVALUATES THE VARIATION OF BRYOZOAN DIVERSITY ALONG ENVIRONMENTAL GRADIENTS (DEPTH AND WATER TEMPERATURE) AND LATITUDE IN GREENLAND. A TOTAL OF 308 SPECIES WAS RECORDED IN GREENLAND, INCLUDING 21, WHICH WERE FOUND FOR THE FIRST TIME. THE RICHEST BRYOZOAN FAUNA INHABITS THE SOUTH WESTERN (SW) AND THE NORTHERN PARTS OF THE STUDY AREA. THE RAREFACTION METHOD AND CHAO2 METRIC INDICATE THAT ADDITIONAL SAMPLING CAN INCREASE BRYOZOAN SPECIES RICHNESS WITH UP TO 20\% FOR THE WHOLE AREA; AND UP TO 50.70\% - FOR THE CENTRAL WEST 2 (CW2) AND SW SECTORS. AN INCREASE OF 100 AND 250\%, RESPECTIVELY, IS EXPECTED FOR THE SOUTH EAST (SE) AND CENTRAL WEST 1 (CW1) SECTORS, WHICH UNDERLINES THE SCARCITY OF STUDIES IN THESE AREAS. DATA FROM 2016 SUGGESTED A DECREASE IN SPECIES RICHNESS TOWARDS THE NORTH, BUT THIS TREND DIMINISHED WHEN INCLUDING HISTORIC RECORDS. BOREO-ARCTIC SPECIES OF BRYOZOANS DOMINATE, BUT ARCTIC SPECIES ARE TWICE AS NUMEROUS AS THOSE WITH BOREAL AFFINITY. ARCTIC AND ATLANTIC WATERS INFLUENCE THE DISTRIBUTION OF BRYOZOAN SPECIES. TEMPERATURE CONTROLS THE DISTRIBUTION OF BOREAL SPECIES. AN ESTIMATION OF SIMILARITIES OF THE SPECIES COMPOSITION IN THE DEFINED SECTORS INDICATED THE PRESENCE OF FOUR BRYOZOAN ASSEMBLAGES. A COMPARISON OF THE GREENLAND BRYOZOAN COMMUNITIES WITH THE COMMUNITIES OF 24 GEOGRAPHICAL AREAS DEFINED FOR THE ARCTIC AND THE ATLANTIC BOREAL ZONE SHOWED THAT THE GREENLAND BRYOZOAN FAUNA, WITH THE EXCEPTION OF THE SE SECTOR, HAS SIGNIFICANT SIMILARITY WITH THE AREAS LOCATED AT THE BORDER BETWEEN THE BOREAL AND ARCTIC REGIONS AND HAVING A TRANSITIONAL ZONE BETWEEN THEM. IN CONTRAST, THE SE SECTOR IS PART OF THE BOREAL ATLANTIC REGION."
32,"noone","not vetted",NA,"not vetted",32,"MIRANDA E;DE M J;RHEINGANTZ M",2016,"REPTILES AS PRINCIPAL PREY ADAPTATIONS FOR DUROPHAGY AND PREY SELECTION BY JAGUAR PANTHERA ONCA","JOURNAL OF NATURAL HISTORY","50","2021-2035","2021-2035","10.1080/00222933.2016.1180717","WE EXAMINED THE EVIDENCE SUPPORTING THE HYPOTHESIS THAT JAGUARS (PANTHERA ONCA) HAVE MORPHOLOGICAL AND BEHAVIOURAL ADAPTATIONS TO FACILITATE REPTILE PREDATION. JAGUARS' HEAD AND BITE FEATURES SHOW ADAPTATIONS TO DUROPHAGY (CONSUMPTION OF HARD-INTEGUMENTED PREY) THAT ARE VERY UNUSUAL WITHIN THE GENUS PANTHERA. THESE INCLUDE: THICK CANINES, WELL-DEVELOPED HEAD MUSCLES AND A FATAL BITE DIRECTED TO BRAINCASE OR NAPE. THESE CHARACTERISTICS HAVE BEEN PREVIOUSLY CONSIDERED AN ADAPTATION FOR THE CONSUMPTION OF REPTILIAN PREY, WHOSE THICK INTEGUMENT POSES A CHALLENGE TO PREDATION. ALTHOUGH CAUSATION OF ANY TRAIT AS RESULT OF NATURAL SELECTION IS HARD TO DEMONSTRATE WITH ECOLOGICAL EVIDENCE, ITS CONSEQUENCES CAN BE SUGGESTED AND PREDICTIONS MADE. HERE, THROUGH A REVIEW OF THE LITERATURE ON JAGUAR PREDATORY HABITS, WE TALLIED THE EVIDENCE FOR SAUROPHAGY AGAINST ENVIRONMENTAL CHARACTERISTICS CORRELATED WITH JAGUAR PREDATION ON REPTILES. WE OFFER A NEW EXPLANATION FOR THE PRESENCE OF THOSE TRAITS, BASED ON THE SELECTION PATTERNS, PREY ABUNDANCES AND MAIN PREDATION HABITS OVER THE GEOGRAPHIC RANGE OF THE JAGUAR. WE BELIEVE THAT THESE FEATURES ALLOW JAGUARS TO OVERCOME DANGEROUS AND/OR ARMOURED PREY BY DISPATCHING THEM RAPIDLY THROUGH A BITE TO THE HEAD OR NAPE. REPTILE CONSUMPTION IS RESTRICTED TO AREAS OF HIGH REPTILE ABUNDANCE WHILE DANGEROUS OR ARMOURED PREY IS CONSISTENTLY PREYED UPON THROUGHOUT THE JAGUAR'S DISTRIBUTION, AND SELECTED EVEN WHEN THEIR ABUNDANCE IS LOW. THIS QUESTIONS THE VALIDITY OF THE SAUROPHAGY HYPOTHESIS. WE BELIEVE THAT THESE RESULTS ARE RELEVANT TO JAGUAR CONSERVATION AND MANAGEMENT, BECAUSE SOME OF THE MAIN PREY SPECIES ARE SEVERELY THREATENED OVER THEIR RANGE, AND BECAUSE THREATENED REPTILES ARE ALSO CONSUMED AS PREY."
33,"noone","not vetted",NA,"not vetted",33,"ARAUJO C;CORREA D;DE A;SANTOS S",2013,"ANURANS OF THE ESTACAO ECOLOGICA DE SANTA BARBARA A REMNANT OF OPEN CERRADO FORMATIONS IN THE STATE OF SAO PAULO","BIOTA NEOTROPICA","13","230-240","230-240",NA,"ALTHOUGH SAO PAULO IS THE STATE WITH THE MOST KNOWLEDGE ABOUT ANURANS FROM BRAZIL, IT STILL HAS IMPORTANT KNOWLEDGE GAPS ABOUT THIS GROUP ESPECIALLY IN THE REMNANTS OF THE CERRADO BIOME. ONLY 0.5\% OF THIS BIOME IS PROTECTED BY CONSERVATION UNITS IN THE STATE AND REMAINING FRAGMENTS SUFFER THREATS THAT INCLUDE ISOLATION, RISK OF FIRE AND INVASION BY EXOTIC PLANT SPECIES. THE AIM OF THIS STUDY WAS TO OBTAIN INFORMATION ON ANURANS SPECIES RECORDED AT ESTACAO ECOLOGICA DE SANTA BARBARA, ONE OF THE FEW REMNANTS IN MIDDLE PARANAPANEMA RIVER BASIN THAT HAS A PREDOMINANCE OF OPEN CERRADO FORMATIONS. THE INVENTORY WAS CONDUCTED MONTHLY FROM OCTOBER/2008 TO MARCH/2009, TOTALING 30 SAMPLING DAYS. SURVEYS WERE CONDUCTED USING PITFALL TRAPS WITH DRIFT FENCES, INCIDENTAL ENCOUNTERS AND ACOUSTIC AND VISUAL SEARCHES. WE RECORDED 33 ANURAN SPECIES, BELONGING TO 14 GENERA AND SIX FAMILIES (BUFONIDAE, CYCLORAMPHIDAE, HYLIDAE, LEIUPERIDAE, LEPTODACTYLIDAE E MICROHYLIDAE). ALTHOUGH SPECIES RICHNESS WAS NOT DIFFERENT BETWEEN OPEN AND FOREST VEGETATION TYPES, THERE WAS A GREATER ABUNDANCE OF ANURANS IN THE OPEN FORMATIONS, REFLECTING THE LARGEST ASSOCIATION OF INDIVIDUALS TO WATER BODIES PRESENT IN OPEN PHYTOPHYSIOGNOMIES DURING THE REPRODUCTIVE PERIOD. THIS RESEARCH IS AN IMPORTANT CONTRIBUTION TO EXPANDING THE KNOWLEDGE ABOUT ANURANS SPECIES IN THE CERRADO, ONE OF THE PRIORITY GLOBAL HOTSPOTS FOR BIODIVERSITY CONSERVATION."
